date,dxy,sp500,nasdaq,gold,us10y,vix
2025-04-01,104.26000214,5633.06982422,17449.89062500,3118.89990234,4.15600014,21.77000046
2025-04-02,103.80999756,5670.97021484,17601.05078125,3139.89990234,4.19600010,21.51000023
2025-04-03,102.06999969,5396.52001953,16550.60937500,3097.00000000,4.05499983,30.02000046
2025-04-04,103.01999664,5074.08007812,15587.79003906,3012.00000000,3.98499990,45.31000137
2025-04-07,103.26000214,5062.25000000,15603.25976562,2951.30004883,4.15500021,46.97999954
2025-04-08,102.95999908,4982.77001953,15267.91015625,2968.39990234,4.26200008,52.33000183
2025-04-09,102.90000153,5456.89990234,17124.97070312,3056.50000000,4.40000010,33.61999893
2025-04-10,100.87000275,5268.04980469,16387.31054688,3155.19995117,4.39400005,40.72000122
2025-04-11,99.77999878,5363.35986328,16724.46093750,3222.19995117,4.49300003,37.56000137
2025-04-14,99.63999939,5405.97021484,16831.48046875,3204.80004883,4.36399984,30.88999939
2025-04-15,100.22000122,5396.62988281,16823.16992188,3218.69995117,4.32299995,30.12000084
2025-04-16,99.37999725,5275.70019531,16307.16015625,3326.60009766,4.27899981,32.63999939
2025-04-17,99.37999725,5282.70019531,16286.45019531,3308.69995117,4.33300018,29.64999962
2025-04-21,98.27999878,5158.20019531,15870.90039062,3406.19995117,4.40500021,33.81999969
2025-04-22,98.91999817,5287.75976562,16300.41992188,3400.80004883,4.38899994,30.56999969
2025-04-23,99.83999634,5375.85986328,16708.05078125,3276.30004883,4.38700008,28.45000076
2025-04-24,99.29000092,5484.77001953,17166.03906250,3332.00000000,4.30499983,26.46999931
2025-04-25,99.47000122,5525.20996094,17382.93945312,3282.39990234,4.26599979,24.84000015
2025-04-28,99.01000214,5528.75000000,17366.13085938,3332.50000000,4.21600008,25.14999962
2025-04-29,99.23999786,5560.83007812,17461.32031250,3318.80004883,4.17299986,24.17000008
2025-04-30,99.47000122,5569.06005859,17446.33984375,3305.00000000,4.17700005,24.70000076
2025-05-01,100.25000000,5604.14013672,17710.74023438,3210.00000000,4.23099995,24.60000038
2025-05-02,100.00000000,5686.66992188,17977.73046875,3231.89990234,4.32200003,22.68000031
2025-05-05,99.83000183,5650.37988281,17844.24023438,3311.30004883,4.34299994,23.63999939
2025-05-06,99.23999786,5606.91015625,17689.66015625,3411.39990234,4.30800009,24.76000023
2025-05-07,99.61000061,5631.27978516,17738.16015625,3381.39990234,4.27500010,23.54999924
2025-05-08,100.63999939,5663.93994141,17928.14062500,3296.60009766,4.37300014,22.47999954
2025-05-09,100.33999634,5659.91015625,17928.91992188,3335.39990234,4.37500000,21.89999962
2025-05-12,101.79000092,5844.18994141,18708.33984375,3220.00000000,4.45699978,18.38999939
2025-05-13,101.00000000,5886.54980469,19010.08984375,3240.30004883,4.49900007,18.21999931
2025-05-14,101.04000092,5892.58007812,19146.81054688,3181.39990234,4.52799988,18.62000084
2025-05-15,100.87999725,5916.93017578,19112.32031250,3220.69995117,4.45499992,17.82999992
2025-05-16,101.08999634,5958.37988281,19211.09960938,3182.00000000,4.44099998,17.23999977
2025-05-19,100.43000031,5963.60009766,19215.46093750,3228.89990234,4.47499990,18.13999939
2025-05-20,100.12000275,5940.45996094,19142.71093750,3280.30004883,4.48099995,18.09000015
2025-05-21,99.55999756,5844.60986328,18872.64062500,3309.30004883,4.59600019,20.87000084
2025-05-22,99.95999908,5842.00976562,18925.74023438,3292.30004883,4.55299997,20.28000069
2025-05-23,99.11000061,5802.81982422,18737.21093750,3363.60009766,4.50899982,22.29000092
2025-05-26,98.93000031,,,,,
2025-05-27,99.51999664,5921.54003906,19199.16015625,3299.10009766,4.43400002,18.95999908
2025-05-28,99.87999725,5888.54980469,19100.93945312,3293.60009766,4.47700024,19.30999947
2025-05-29,99.27999878,5912.16992188,19175.86914062,3317.10009766,4.42399979,19.18000031
2025-05-30,99.33000183,5911.68994141,19113.76953125,3288.89990234,4.41599989,18.56999969
2025-06-02,98.69999695,5935.93994141,19242.60937500,3370.60009766,4.46199989,18.36000061
2025-06-03,99.25000000,5970.37011719,19398.96093750,3350.19995117,4.46000004,17.69000053
2025-06-04,98.79000092,5970.81005859,19460.49023438,3373.50000000,4.36499977,17.61000061
2025-06-05,98.73999786,5939.29980469,19298.44921875,3350.69995117,4.39400005,18.47999954
2025-06-06,99.19000244,6000.35986328,19529.94921875,3322.69995117,4.51000023,16.77000046
2025-06-09,98.94000244,6005.87988281,19591.24023438,3332.10009766,4.48199987,17.15999985
2025-06-10,99.05000305,6038.81005859,19714.99023438,3320.89990234,4.47399998,16.95000076
2025-06-11,98.62999725,6022.24023438,19615.88085938,3321.30004883,4.41200018,17.26000023
2025-06-12,97.91999817,6045.25976562,19662.49023438,3380.89990234,4.35699987,18.02000046
2025-06-13,98.18000031,5976.97021484,19406.83007812,3431.19995117,4.42399979,20.81999969
2025-06-16,98.00000000,6033.10986328,19701.21093750,3396.39990234,4.45200014,19.11000061
2025-06-17,98.81999969,5982.72021484,19521.08984375,3386.60009766,4.39300013,21.60000038
2025-06-18,98.91000366,5980.87011719,19546.26953125,3389.80004883,4.39699984,20.13999939
2025-06-20,98.70999908,5967.83984375,19447.41015625,3368.10009766,4.37500000,20.62000084
2025-06-23,98.41999817,6025.16992188,19630.97070312,3377.69995117,4.32000017,19.82999992
2025-06-24,97.86000061,6092.18017578,19912.52929688,3317.39990234,4.29300022,17.47999954
2025-06-25,97.68000031,6092.16015625,19973.55078125,3327.10009766,4.29300022,16.76000023
2025-06-26,97.15000153,6141.02001953,20167.91015625,3333.50000000,4.25299978,16.59000015
2025-06-27,97.40000153,6173.06982422,20273.46093750,3273.69995117,4.28299999,16.31999969
2025-06-30,96.87999725,6204.95019531,20369.73046875,3294.39990234,4.23000002,16.72999954
2025-07-01,96.81999969,6198.00976562,20202.89062500,3336.69995117,4.25099993,16.82999992
2025-07-02,96.77999878,6227.41992188,20393.13085938,3348.00000000,4.29300022,16.63999939
2025-07-03,97.18000031,6279.35009766,20601.09960938,3331.60009766,4.34800005,16.37999916
2025-07-04,,,,3332.50000000,,
2025-07-07,97.48000336,6229.97998047,20412.51953125,3332.19995117,4.39499998,17.79000092
2025-07-08,97.51000214,6225.52001953,20418.46093750,3307.00000000,4.41499996,16.80999947
2025-07-09,97.47000122,6263.25976562,20611.33984375,3311.60009766,4.34200001,15.93999958
2025-07-10,97.65000153,6280.45996094,20630.66015625,3317.39990234,4.34600019,15.77999973
2025-07-11,97.84999847,6259.75000000,20585.52929688,3356.00000000,4.42299986,16.39999962
2025-07-14,98.08000183,6268.56005859,20640.33007812,3351.50000000,4.42700005,17.20000076
2025-07-15,98.62000275,6243.75976562,20677.80078125,3329.80004883,4.48899984,17.37999916
2025-07-16,98.38999939,6263.70019531,20730.49023438,3352.50000000,4.45499992,17.15999985
2025-07-17,98.73000336,6297.35986328,20885.65039062,3340.10009766,4.46299982,16.52000046
2025-07-18,98.48000336,6296.79003906,20895.65039062,3353.00000000,4.43200016,16.40999985
2025-07-21,97.84999847,6305.60009766,20974.17968750,3401.89990234,4.37200022,16.64999962
2025-07-22,97.38999939,6309.62011719,20892.68945312,3439.19995117,4.33599997,16.50000000
2025-07-23,97.20999908,6358.91015625,21020.01953125,3394.10009766,4.38800001,15.36999989
2025-07-24,97.37999725,6363.35009766,21057.96093750,3371.00000000,4.40799999,15.39000034
2025-07-25,97.65000153,6388.64013672,21108.32031250,3334.00000000,4.38600016,14.93000031
2025-07-28,98.66000366,6389.77001953,21178.58007812,3309.10009766,4.42000008,15.02999973
2025-07-29,98.91000366,6370.85986328,21098.28906250,3323.39990234,4.32999992,15.97999954
2025-07-30,99.94000244,6362.89990234,21129.66992188,3295.80004883,4.37599993,15.47999954
2025-07-31,100.02999878,6339.39013672,21122.44921875,3293.19995117,4.36000013,16.71999931
2025-08-01,98.69000244,6238.00976562,20650.13085938,3347.69995117,4.21999979,20.37999916
2025-08-04,98.77999878,6329.93994141,21053.58007812,3374.39990234,4.19999981,17.52000046
2025-08-05,98.77999878,6299.18994141,20916.55078125,3381.89990234,4.19600010,17.85000038
2025-08-06,98.18000031,6345.06005859,21169.41992188,3380.00000000,4.21999979,16.77000046
2025-08-07,98.40000153,6340.00000000,21242.69921875,3400.30004883,4.24399996,16.56999969
2025-08-08,98.18000031,6389.45019531,21450.01953125,3439.10009766,4.28499985,15.14999962
2025-08-11,98.51999664,6373.45019531,21385.40039062,3353.10009766,4.27299976,16.25000000
2025-08-12,98.09999847,6445.75976562,21681.90039062,3348.89990234,4.29300022,14.72999954
2025-08-13,97.83999634,6466.58007812,21713.14062500,3358.69995117,4.23799992,14.48999977
2025-08-14,98.25000000,6468.54003906,21710.66992188,3335.19995117,4.29300022,14.82999992
2025-08-15,97.84999847,6449.79980469,21622.98046875,3336.00000000,4.32800007,15.09000015
2025-08-18,98.16999817,6449.14990234,21629.76953125,3331.69995117,4.34100008,14.98999977
2025-08-19,98.26999664,6411.37011719,21314.94921875,3313.39990234,4.30200005,15.56999969
2025-08-20,98.22000122,6395.77978516,21172.85937500,3343.39990234,4.29600000,15.68999958
2025-08-21,98.62000275,6370.16992188,21100.31054688,3336.89990234,4.32999992,16.60000038
2025-08-22,97.72000122,6466.91015625,21496.53906250,3374.39990234,4.26000023,14.22000027
2025-08-25,98.43000031,6439.31982422,21449.28906250,3373.80004883,4.27500010,14.78999996
2025-08-26,98.23000336,6465.93994141,21544.26953125,3388.60009766,4.25799990,14.61999989
2025-08-27,98.23000336,6481.39990234,21590.14062500,3404.60009766,4.23799992,14.85000038
2025-08-28,97.80999756,6501.85986328,21705.16015625,3431.80004883,4.20699978,14.43000031
2025-08-29,97.76999664,6460.25976562,21455.55078125,3473.69995117,4.22700024,15.35999966
2025-09-02,98.40000153,6415.54003906,21279.63085938,3549.39990234,4.27699995,17.17000008
2025-09-03,98.13999939,6448.25976562,21497.73046875,3593.19995117,4.21099997,16.35000038
2025-09-04,98.34999847,6502.08007812,21707.68945312,3565.80004883,4.17600012,15.30000019
2025-09-05,97.76999664,6481.50000000,21700.39062500,3613.19995117,4.08599997,15.18000031
2025-09-08,97.44999695,6495.14990234,21798.69921875,3638.10009766,4.04600000,15.10999966
2025-09-09,97.79000092,6512.60986328,21879.49023438,3643.30004883,4.07399988,15.03999996
2025-09-10,97.77999878,6532.04003906,21886.06054688,3643.60009766,4.03200006,15.35000038
2025-09-11,97.54000092,6587.47021484,22043.07031250,3636.89990234,4.01100016,14.71000004
2025-09-12,97.55000305,6584.29003906,22141.09960938,3649.39990234,4.06099987,14.76000023
2025-09-15,97.30000305,6615.27978516,22348.75000000,3682.19995117,4.03399992,15.68999958
2025-09-16,96.62999725,6606.75976562,22333.96093750,3688.89990234,4.02600002,16.36000061
2025-09-17,96.87000275,6600.35009766,22261.33007812,3681.80004883,4.07600021,15.72000027
2025-09-18,97.34999847,6631.95996094,22470.72070312,3643.69995117,4.10400009,15.69999981
2025-09-19,97.63999939,6664.35986328,22631.48046875,3671.50000000,4.13899994,15.44999981
2025-09-22,97.33000183,6693.75000000,22788.98046875,3740.69995117,4.14300013,16.10000038
2025-09-23,97.26000214,6656.91992188,22573.47070312,3780.60009766,4.11999989,16.63999939
2025-09-24,97.87000275,6637.97021484,22497.85937500,3732.10009766,4.14699984,16.18000031
2025-09-25,98.55000305,6604.72021484,22384.69921875,3736.89990234,4.17199993,16.73999977
2025-09-26,98.15000153,6643.70019531,22484.07031250,3775.30004883,4.18699980,15.28999996
2025-09-29,97.91000366,6661.20996094,22591.15039062,3820.89990234,4.14099979,16.12000084
2025-09-30,97.76999664,6688.45996094,22660.00976562,3840.80004883,4.14799976,16.28000069
2025-10-01,97.70999908,6711.20019531,22755.16015625,3867.50000000,4.10599995,16.29000092
2025-10-02,97.84999847,6715.35009766,22844.05078125,3839.69995117,4.08799982,16.62999916
2025-10-03,97.72000122,6715.79003906,22780.50976562,3880.80004883,4.11899996,16.64999962
2025-10-06,98.11000061,6740.27978516,22941.66992188,3948.50000000,4.16200018,16.37000084
2025-10-07,98.58000183,6714.58984375,22788.35937500,3976.60009766,4.12699986,17.23999977
2025-10-08,98.84999847,6753.72021484,23043.38085938,4043.30004883,4.12900019,16.29999924
2025-10-09,99.54000092,6735.10986328,23024.63085938,3946.30004883,4.14799976,16.43000031
2025-10-10,98.98000336,6552.50976562,22204.42968750,3975.89990234,4.05100012,21.65999985
2025-10-13,99.26999664,6654.72021484,22694.60937500,4108.60009766,4.05100012,19.03000069
2025-10-14,99.05000305,6644.31005859,22521.69921875,4138.70019531,4.02199984,20.80999947
2025-10-15,98.79000092,6671.06005859,22670.08007812,4176.89990234,4.04600000,20.63999939
2025-10-16,98.38999939,6629.06982422,22562.53906250,4280.20019531,3.97600007,25.30999947
2025-10-17,98.43000031,6664.00976562,22679.97070312,4189.89990234,4.00699997,20.78000069
2025-10-20,98.58999634,6735.12988281,22990.53906250,4336.39990234,3.98600006,18.22999954
2025-10-21,98.93000031,6735.35009766,22953.66992188,4087.69995117,3.96300006,17.87000084
2025-10-22,98.90000153,6699.39990234,22740.40039062,4044.39990234,3.95300007,18.60000038
2025-10-23,98.94000244,6738.43994141,22941.80078125,4125.50000000,3.99099994,17.29999924
2025-10-24,98.94999695,6791.68994141,23204.86914062,4118.39990234,3.99699998,16.37000084
2025-10-27,98.77999878,6875.16015625,23637.46093750,4001.89990234,3.99699998,15.78999996
2025-10-28,98.69000244,6890.89013672,23827.49023438,3966.19995117,3.98300004,16.42000008
2025-10-29,99.22000122,6890.58984375,23958.47070312,3983.69995117,4.05800009,16.92000008
2025-10-30,99.52999878,6822.33984375,23581.14062500,4001.30004883,4.09299994,16.90999985
2025-10-31,99.80000305,6840.20019531,23724.96093750,3982.19995117,4.10099983,17.44000053
2025-11-03,99.87000275,6851.97021484,23834.72070312,4000.30004883,4.10599995,17.17000008
2025-11-04,100.22000122,6771.54980469,23348.64062500,3947.69995117,4.08900023,19.00000000
2025-11-05,100.19999695,6796.29003906,23499.80078125,3980.30004883,4.15700006,18.01000023
2025-11-06,99.73000336,6720.31982422,23053.99023438,3979.89990234,4.09299994,19.50000000
2025-11-07,99.59999847,6728.79980469,23004.53906250,3999.39990234,4.09299994,19.07999992
2025-11-10,99.62000275,6832.43017578,23527.16992188,4111.79980469,4.11000013,17.60000038
2025-11-11,99.45999908,6846.60986328,23468.30078125,4106.79980469,4.11999989,17.28000069
2025-11-12,99.48000336,6850.91992188,23406.46093750,4204.39990234,4.06500006,17.51000023
2025-11-13,99.18000031,6737.49023438,22870.35937500,4186.89990234,4.11199999,20.00000000
2025-11-14,99.26999664,6734.10986328,22900.58984375,4087.60009766,4.14799976,19.82999992
2025-11-17,99.58999634,6672.41015625,22708.07031250,4068.30004883,4.13299990,22.37999916
2025-11-18,99.55000305,6617.31982422,22432.84960938,4061.30004883,4.12300014,24.69000053
2025-11-19,100.23000336,6642.16015625,22564.23046875,4077.69995117,4.13299990,23.65999985
2025-11-20,100.16000366,6538.75976562,22078.05078125,4056.50000000,4.10599995,26.42000008
2025-11-21,100.18000031,6602.99023438,22273.08007812,4076.69995117,4.06300020,23.43000031
2025-11-24,100.13999939,6705.12011719,22872.00976562,4091.89990234,4.03800011,20.52000046
2025-11-25,99.66000366,6765.87988281,23025.58984375,4139.20019531,4.00199986,18.55999947
2025-11-26,99.59999847,6812.60986328,23214.68945312,4165.20019531,3.99799991,17.19000053
2025-11-28,99.45999908,6849.08984375,23365.68945312,4218.29980469,4.01700020,16.35000038
2025-12-01,99.41000366,6812.62988281,23275.91992188,4239.29980469,4.09600019,17.23999977
2025-12-02,99.36000061,6829.37011719,23413.66992188,4186.60009766,4.08599997,16.59000015
2025-12-03,98.84999847,6849.72021484,23454.08984375,4199.29980469,4.05700016,16.07999992
2025-12-04,98.98999786,6857.12011719,23505.14062500,4211.79980469,4.10799980,15.77999973
2025-12-05,98.98999786,6870.39990234,23578.13085938,4212.89990234,4.13899994,15.40999985
2025-12-08,99.08999634,6846.50976562,23545.90039062,4187.20019531,4.17199993,16.65999985
2025-12-09,99.22000122,6840.50976562,23576.49023438,4206.70019531,4.18599987,16.93000031
2025-12-10,98.79000092,6886.68017578,23654.15039062,4196.39990234,4.16400003,15.77000046
2025-12-11,98.34999847,6901.00000000,23593.85937500,4285.50000000,4.14099979,14.85000038
2025-12-12,98.40000153,6827.41015625,23195.16992188,4300.10009766,4.19399977,15.73999977
2025-12-15,98.15000153,6816.50976562,23057.41015625,4306.70019531,4.18200016,16.50000000
2025-12-16,98.15000153,6800.25976562,23111.46093750,4304.50000000,4.14900017,16.47999954
2025-12-17,98.37000275,6721.43017578,22693.32031250,4347.50000000,4.15100002,17.62000084
2025-12-18,98.43000031,6774.75976562,23006.35937500,4339.50000000,4.11600018,16.87000084
2025-12-19,98.59999847,6834.50000000,23307.61914062,4361.39990234,4.15100002,14.90999985
2025-12-22,98.29000092,6878.49023438,23428.83007812,4444.60009766,4.16900015,14.07999992
2025-12-23,97.94000244,6909.79003906,23561.83984375,4482.79980469,4.16900015,14.00000000
2025-12-24,97.98000336,6932.04980469,23613.31054688,4480.60009766,4.13600016,13.47000027
2025-12-26,98.01999664,6929.93994141,23593.09960938,4529.10009766,4.13600016,13.60000038
2025-12-29,98.04000092,6905.74023438,23474.34960938,4325.10009766,4.11600018,14.19999981
2025-12-30,98.23999786,6896.24023438,23419.08007812,4370.10009766,4.13000011,14.32999992
2025-12-31,98.27999878,6845.50000000,23241.99023438,4325.60009766,4.16300011,14.94999981
2026-01-02,98.41999817,6858.47021484,23235.63085938,4314.39990234,4.18699980,14.51000023
2026-01-05,98.26999664,6902.04980469,23395.82031250,4436.89990234,4.16499996,14.89999962
2026-01-06,98.58000183,6944.81982422,23547.16992188,4482.20019531,4.17899990,14.75000000
2026-01-07,98.68000031,6920.93017578,23584.27929688,4449.29980469,4.13800001,15.38000011
2026-01-08,98.93000031,6921.45996094,23480.01953125,4449.70019531,4.18300009,15.44999981
2026-01-09,99.12999725,6966.27978516,23671.34960938,4490.29980469,4.17100000,14.48999977
2026-01-12,98.86000061,6977.27001953,23733.90039062,4604.29980469,4.18699980,15.11999989
2026-01-13,99.12999725,6963.74023438,23709.86914062,4589.20019531,4.17100000,15.97999954
2026-01-14,99.12999725,6926.60009766,23471.75000000,4626.29980469,4.13999987,16.75000000
2026-01-15,99.31999969,6944.47021484,23530.01953125,4616.29980469,4.15999985,15.84000015
2026-01-16,99.38999939,6940.00976562,23515.39062500,4588.39990234,4.23099995,15.85999966
2026-01-20,98.63999939,6796.85986328,22954.32031250,4759.60009766,4.29500008,20.09000015
2026-01-21,98.76000214,6875.62011719,23224.82031250,4831.79980469,4.25299978,16.89999962
2026-01-22,98.36000061,6913.35009766,23436.01953125,4908.79980469,4.24900007,15.64000034
2026-01-23,97.59999847,6915.60986328,23501.24023438,4976.20019531,4.23899984,16.09000015
2026-01-26,97.04000092,6950.22998047,23601.35937500,5079.70019531,4.21299982,16.14999962
2026-01-27,96.22000122,6978.60009766,23817.09960938,5079.89990234,4.22300005,16.35000038
2026-01-28,96.44999695,6978.02978516,23857.44921875,5301.60009766,4.25099993,16.35000038
2026-01-29,96.27999878,6969.00976562,23685.11914062,5318.39990234,4.22700024,16.87999916
2026-01-30,96.98999786,6939.02978516,23461.82031250,4713.89990234,4.24100018,17.44000053
2026-02-02,97.61000061,6976.43994141,23592.10937500,4622.50000000,4.27500010,16.34000015
2026-02-03,97.44000244,6917.81005859,23255.18945312,4903.70019531,4.27400017,18.00000000
2026-02-04,97.62000275,6882.72021484,22904.58007812,4920.39990234,4.27500010,18.63999939
2026-02-05,97.81999969,6798.39990234,22540.58984375,4861.39990234,4.21000004,21.77000046
2026-02-06,97.62999725,6932.29980469,23031.21093750,4951.20019531,4.20599985,20.37000084
2026-02-09,96.81999969,6964.81982422,23238.66992188,5050.89990234,4.19799995,17.36000061
2026-02-10,96.80000305,6941.81005859,23102.47070312,5003.79980469,4.14699984,17.79000092
2026-02-11,96.83000183,6941.47021484,23066.47070312,5071.60009766,4.17199993,17.64999962
2026-02-12,96.93000031,6832.75976562,22597.15039062,4923.70019531,4.10400009,20.81999969
2026-02-13,96.87999725,6836.16992188,22546.66992188,5022.00000000,4.05600023,20.60000038
2026-02-17,97.16000366,6843.22021484,22578.38085938,4882.89990234,4.05200005,20.29000092
2026-02-18,97.69999695,6881.31005859,22753.63085938,4986.50000000,4.07900000,19.62000084
2026-02-19,97.93000031,6861.89013672,22682.73046875,4975.89990234,4.07499981,20.22999954
2026-02-20,97.80000305,6909.50976562,22886.07031250,5059.29980469,4.08599997,19.09000015
2026-02-23,97.69999695,6837.75000000,22627.26953125,5204.70019531,4.02899981,21.01000023
2026-02-24,97.87999725,6890.06982422,22863.67968750,5155.79980469,4.03299999,19.54999924
2026-02-25,97.69999695,6946.12988281,23152.08007812,5206.39990234,4.04799986,17.93000031
2026-02-26,97.79000092,6908.85986328,22878.38085938,5176.50000000,4.01700020,18.62999916
2026-02-27,97.61000061,6878.87988281,22668.21093750,5230.50000000,3.96199989,19.86000061
2026-03-02,98.37999725,6881.62011719,22748.85937500,5294.39990234,4.04799986,21.44000053
2026-03-03,99.05000305,6816.62988281,22516.68945312,5107.39990234,4.05600023,23.56999969
2026-03-04,98.76999664,6869.50000000,22807.48046875,5120.20019531,4.07999992,21.14999962
2026-03-05,99.31999969,6830.70996094,22748.99023438,5065.29980469,4.14599991,23.75000000
2026-03-06,98.98999786,6740.02001953,22387.67968750,5146.10009766,4.13299990,29.48999977
2026-03-09,99.18000031,6795.99023438,22695.94921875,5091.50000000,4.13600016,25.50000000
2026-03-10,98.83000183,6781.47998047,22697.09960938,5229.70019531,4.13600016,24.93000031
2026-03-11,99.23000336,6775.79980469,22716.13085938,5167.39990234,4.20800018,24.22999954
2026-03-12,99.73999786,6672.62011719,22311.98046875,5115.79980469,4.27299976,27.29000092
2026-03-13,100.36000061,6632.18994141,22105.35937500,5052.50000000,4.28499985,27.19000053
2026-03-16,99.70999908,6699.37988281,22374.17968750,4994.00000000,4.21999979,23.51000023
2026-03-17,99.58000183,6716.08984375,22479.52929688,5001.00000000,4.20200014,22.37000084
2026-03-18,100.08999634,6624.70019531,22152.41992188,4889.89990234,4.25899982,25.09000015
2026-03-19,99.23000336,6606.49023438,22090.68945312,4600.70019531,4.28100014,24.05999947
2026-03-20,99.65000153,6506.47998047,21647.60937500,4570.39990234,4.39099979,26.78000069
2026-03-23,98.94999695,6581.00000000,21946.75976562,4404.10009766,4.33400011,26.14999962
2026-03-24,99.43000031,6556.37011719,21761.89062500,4399.29980469,4.39200020,26.95000076
2026-03-25,99.59999847,6591.89990234,21929.82031250,4549.79980469,4.32800007,25.32999992
2026-03-26,99.90000153,6477.16015625,21408.08007812,4375.50000000,4.41599989,27.44000053
2026-03-27,100.15000153,6368.85009766,20948.35937500,4492.00000000,4.44000006,31.04999924
2026-03-30,100.51000214,6343.72021484,20794.64062500,4526.00000000,4.34200001,30.61000061
2026-03-31,99.95999908,6528.52001953,21590.63085938,4647.60009766,4.31099987,25.25000000
2026-04-01,99.65000153,6575.31982422,21840.94921875,4783.20019531,4.31899977,24.54000092
2026-04-02,100.02999878,6582.68994141,21879.17968750,4651.50000000,4.31300020,23.87000084
2026-04-06,99.98000336,6611.83007812,21996.33984375,4656.79980469,4.33500004,24.17000008
2026-04-07,99.63999939,6616.85009766,22017.84960938,4657.10009766,4.34299994,25.78000069
2026-04-08,99.12999725,6782.81005859,22634.99023438,4749.50000000,4.29099989,21.04000092
2026-04-09,98.81999969,6824.66015625,22822.41992188,4792.20019531,4.29300022,19.48999977
2026-04-10,98.65000153,6816.89013672,22902.89062500,4761.89990234,4.31699991,19.22999954
2026-04-13,98.37000275,6886.24023438,23183.74023438,4742.39990234,4.29699993,19.12000084
2026-04-14,98.12000275,6967.37988281,23639.08007812,4825.00000000,4.25600004,18.36000061
2026-04-15,98.05999756,7022.95019531,24016.01953125,4800.00000000,4.28200006,18.17000008
2026-04-16,98.22000122,7041.27978516,24102.69921875,4785.39990234,4.30900002,17.94000053
2026-04-17,98.09999847,7126.06005859,24468.48046875,4857.60009766,4.24599981,17.47999954
2026-04-20,98.05000305,7109.14013672,24404.39062500,4806.60009766,4.25000000,18.87000084
2026-04-21,98.41000366,7064.00976562,24259.96093750,4698.39990234,4.29199982,19.50000000
2026-04-22,98.58999634,7137.89990234,24657.57031250,4732.50000000,4.29400015,18.92000008
2026-04-23,98.80000305,7108.39990234,24438.50000000,4705.10009766,4.32299995,19.30999947
2026-04-24,98.51000214,7165.08007812,24836.59960938,4722.29980469,4.30999994,18.70999908
2026-04-27,98.48000336,7173.91015625,24887.09960938,4675.39990234,4.33599997,18.02000046
2026-04-28,98.62000275,7138.79980469,24663.80078125,4591.50000000,4.35400009,17.82999992
2026-04-29,98.91999817,7135.95019531,24673.24023438,4545.20019531,4.41800022,18.80999947
2026-04-30,98.08000183,7209.00976562,24892.31054688,4614.70019531,4.38999987,16.88999939
2026-05-01,98.20999908,7230.12011719,25114.43945312,4629.89990234,4.37799978,16.98999977
2026-05-04,98.47000122,7200.75000000,25067.80078125,4519.50000000,4.44600010,18.29000092
2026-05-05,98.48000336,7259.22021484,25326.13085938,4555.79980469,4.41599989,17.37999916
2026-05-06,98.01999664,7365.12011719,25838.93945312,4681.89990234,4.35599995,17.38999939
2026-05-07,98.25000000,7337.10986328,25806.19921875,4699.79980469,4.39200020,17.07999992
2026-05-08,97.83999634,7398.93017578,26247.08007812,4720.39990234,4.36399984,17.19000053
2026-05-11,97.94000244,7412.83984375,26274.13085938,4718.70019531,4.40999985,18.37999916
2026-05-12,98.29000092,7400.95996094,26088.19921875,4677.60009766,4.46299982,17.98999977
2026-05-13,98.48000336,7444.25000000,26402.33984375,4697.70019531,4.48099995,17.87000084
2026-05-14,98.87999725,7501.24023438,26635.22070312,4678.10009766,4.46099997,17.26000023
2026-05-15,99.26999664,7408.50000000,26225.14062500,4555.79980469,4.59499979,18.43000031
2026-05-18,98.97000122,7403.04980469,26090.73046875,4552.50000000,4.62300014,17.81999969
2026-05-19,99.30000305,7353.60986328,25870.71093750,4506.29980469,4.66699982,18.05999947
2026-05-20,99.11000061,7432.97021484,26270.35937500,4531.29980469,4.57200003,17.44000053
2026-05-21,99.19000244,7445.72021484,26293.09960938,4539.79980469,4.58599997,16.76000023
2026-05-22,99.31999969,7473.47021484,26343.97070312,4521.00000000,4.55800009,16.70000076
2026-05-25,,,,,,16.59000015
2026-05-26,99.16999817,7519.12011719,26656.17968750,4500.39990234,4.49300003,17.01000023
2026-05-27,99.20999908,7520.35986328,26674.73046875,4447.50000000,4.48099995,16.29000092
2026-05-28,99.01999664,7563.62988281,26917.47070312,4499.29980469,4.45499992,15.73999977
2026-05-29,98.91000366,7580.06005859,26972.61914062,4560.50000000,4.45300007,15.31999969
2026-06-01,99.19999695,7599.95996094,27086.81054688,4475.20019531,4.47499990,16.04999924
2026-06-02,99.22000122,7609.77978516,27093.90039062,4489.10009766,4.45499992,15.77000046
2026-06-03,99.52999878,7553.68017578,26853.98046875,4436.70019531,4.49100018,16.05999947
2026-06-04,99.41000366,7584.31005859,26830.96093750,4475.79980469,4.47700024,15.39999962
2026-06-05,100.06999969,7383.74023438,25709.42968750,4337.10009766,4.53599977,21.51000023
2026-06-08,100.05000305,7405.72998047,25929.66015625,4335.89990234,4.55200005,18.92000008
2026-06-09,99.91000366,7386.64990234,25678.82031250,4260.00000000,4.52799988,19.87000084
2026-06-10,99.94999695,7266.99023438,25169.50000000,4108.20019531,4.54199982,22.21999931
2026-06-11,99.86000061,7394.29980469,25809.66015625,4090.30004883,4.46299982,19.44000053
2026-06-12,99.75000000,7431.45996094,25888.83984375,4215.00000000,4.48699999,17.68000031
