date,BTCUSDT,ETHUSDT,SNDKUSDT,BTCUSDC,SPCXUSDT,ETHUSDC,XAUUSDT,SOLUSDT,SNXXUSDT,MUUSDT,SOXLUSDT,SKHYNIXUSDT,XAGUSDT,KORUUSDT,SKHYUSDT,CLUSDT,GPSUSDT,ZECUSDT,XRPUSDT,ACEUSDT,HYPEUSDT,TUTUSDT,PORTALUSDT,BTWUSDT,BZUSDT,DRAMUSDT,CYSUSDT,BNBUSDT,DOGEUSDT,SOLUSDC,PUMPUSDT,WLDUSDT,APRUSDT,LINKUSDT,SOXSUSDT,SAMSUNGUSDT,INTCUSDT,CRCLUSDT,ADAUSDT,AIOUSDT,1000PEPEUSDT,NBISUSDT,MRVLUSDT,MUUUSDT,AKEUSDT,QQQUSDT,VELVETUSDT,MSTRUSDT,HEMIUSDT,BEATUSDT,SUIUSDT,PAXGUSDT,EWYUSDT,NVDAUSDT,ONGUSDT,CBRSUSDT,CHIPUSDT,AAOIUSDT,LITEUSDT,GOOGLUSDT,NEARUSDT,HUSDT,SPCXUSD1,AVAXUSDT,AXTIUSDT,TRXUSDT,XAUTUSDT,TSLAUSDT,KAITOUSDT,XPINUSDT,ENAUSDT,ONDOUSDT,GRVTUSDT,CAPUSDT,AAPLUSDT,TAOUSDT,XRPUSDC,ZHIPUUSDT,AAVEUSDT,AMDUSDT,MVLLUSDT,BTCUSD1,FILUSDT,BNBUSDC,XMRUSDT,BICOUSDT,UNIUSDT,BTCU,GIGGLEUSDT,COWUSDT,STARUSDT,HOMEUSDT,LTCUSDT,MSFTUSDT,BEUSDT,TQQQUSDT,WLFIUSDT,BSBUSDT,FETUSDT,COHRUSDT,RKLBUSDT,SPYUSDT,METAUSDT,DELLUSDT,SKYAIUSDT,1000SHIBUSDT,XLMUSDT,PENGUUSDT,BCHUSDT,DOTUSDT,APTUSDT,WDCUSDT,ETHFIUSDT,EDENUSDT,COINUSDT,NATGASUSDT,LITUSDT,INJUSDT,CRWVUSDT,ZECUSDC,PLTRUSDT,AMZNUSDT,ALICEUSDT,ARMUSDT,TRUMPUSDT,ALLOUSDT,ORCLUSDT,BANKUSDT,EULUSDT,PRLUSDT,COPPERUSDT,CRVUSDT,RAREUSDT,HBARUSDT,COTIUSDT,MINIMAXUSDT,OPUSDT,USUSDT,DEXEUSDT,ROBOUSDT,REUSDT,MUBARAKUSDT,SOPHUSDT,DOSUSDT,LABUSDT,ETHU,ONUSDT,FARTCOINUSDT,ETCUSDT
2026-07-16,8392177738.26780033,8144210069.96646976,3305812999.21280003,2024799271.02740002,1266223539.03180003,1701600538.78289008,1474085063.68211007,1231238358.43549991,67329348.26199999,1312910120.36069989,2244041364.48969984,1970145796.77740002,769657363.17411995,660734647.20580006,798355537.45410001,539237625.38329995,4536332.17116900,691501900.16287005,468280217.52377999,800223.11309040,766013182.88928998,1376836.45357000,1808624.67606300,3776191.73874000,180670051.82170001,267497010.18509999,1385575.04140000,210367195.16630000,224134906.35271999,157137615.11700001,92959643.30859700,107099765.04930000,3752246.48420000,85367798.35517000,8742989.68950000,162702805.62009999,131104764.45420000,84156482.16440000,99073878.15220000,2658571.67843000,131154609.89438060,39197543.71070000,100249163.59970000,10939713.16640000,753209192.72804153,180528803.66299999,18593130.82374000,90474592.89450000,1863048.22380700,15657182.10310000,116093981.29798000,73993703.51275000,192344181.29319999,91244404.60330001,550138.46656000,30553202.79300000,6567189.39072000,25520954.68910000,28053420.82880000,46753709.71140000,138408647.74800000,9547940.38714000,,58785910.97200000,4738695.13120000,25744573.45799000,33603388.27101000,47454075.68720000,75293616.78609000,10279787.49454900,80555947.93918000,242985570.12594000,,20620151.92438000,33338882.73160000,84517480.23278999,53772320.51442000,,75660385.39500000,55828142.72110000,12769992.87590000,157063045.88885000,33291740.11459000,34379539.43850000,22026834.16583000,3499418.05347000,75041705.82500000,3936095.96103000,4957876.17460000,1104037.08110000,6021871.58340000,84626048.93901400,45083438.28284000,20811542.71120000,21772420.44220000,20047518.25160000,16320729.92698000,30162413.32248000,16216086.33600000,3569271.35000000,23400443.58140000,27259422.39080000,52624950.22370000,9158578.99650000,13205319.77905000,22693607.76473500,81380870.44643000,41005630.35820000,87359287.22215000,46549691.26190000,18266641.82856000,27550929.54360000,21288315.34745000,4088763.72400000,29863438.88500000,24085326.66480000,51038813.90947000,34262333.22950000,3491323.58890000,31212509.39944000,14537365.95590000,14588761.79460000,1720134.30333000,17209692.32540000,33371970.45810000,35814902.61923000,28509110.14740000,147663740.34463999,823667.73797000,980029.64990000,4969373.10060000,15276763.10751000,1050382.48729000,16910644.07889000,953120.20523000,,25522635.24463000,216708667.29736200,100989317.04995000,3318392.03252000,35430480.38650000,2952137.35208000,950409.94749200,,158053833.70510000,4842781.37357000,3362300.61868000,24452788.05974000,15546071.22807000
2026-07-17,10503446852.18779945,7849464070.00737000,5424943377.01679993,2559071606.94220018,992845260.08120000,1581319939.47760010,1433017520.92479992,1110314527.30089998,105939490.74779999,2340625409.53669977,3499088169.26389980,1536054475.45420003,724922350.30583000,787234116.86780000,1730666727.17980003,793564585.31289995,2508301.18755600,663424710.66216004,433293141.26766998,1209689.30998540,770891860.45448995,1280693.47217000,3111929.94435200,3859729.78506300,298880308.97890002,387085863.63730001,793711.74620000,241024555.53090000,218509045.72918001,129415430.98630001,58012321.32646800,131734139.61210001,4157414.18250000,84228055.07157999,61920635.81380000,166353606.89350000,180745190.10839999,99772360.66850001,158461363.44949999,1111892.20177000,145986000.11647251,60957945.86640000,138865881.61280000,29285085.42590000,1020434025.13307059,234886051.91299999,28172676.23860000,119760114.98770000,1378793.67529700,11906155.27210000,104089020.53135000,72784271.30959000,198106353.51969999,134058557.93900000,576370.98655000,27071511.30620000,5140379.95962000,30682375.63400000,41176776.81870000,25418196.31010000,128196897.08100000,6052472.83011000,,61968222.48600000,5692381.98350000,30781039.77320000,33643828.32623000,53075427.74510000,141381116.64600000,3291790.39349500,74199500.17911001,132683881.56439000,,6576184.01335000,47994806.85070000,62725133.03895000,34641404.24401000,9422119.66360000,65319862.27500000,91529839.51680000,15637329.89090000,227059153.35913000,34745896.82347000,36911377.05890000,31171946.69048000,4114837.22097000,61769815.54400000,1932817.61297000,5363426.16840000,2274465.58630000,21939929.18540000,140644277.12132901,61109835.85054000,20612636.86880000,20592754.48030000,28886411.22950000,14698531.56280000,8817448.94632000,18006928.59530000,4011200.48360000,26308400.15830000,48672680.68770000,42094708.76540000,19286371.64500000,17884973.95124000,25609757.92670000,53332393.65608000,50147667.91125900,70214372.26557000,54792101.68820000,17162412.33879000,29447398.67280000,16994073.30022000,2683074.11107000,35408302.58140000,18334249.37620000,56125197.59889000,32829479.84500000,5185234.84510000,34514844.64639000,9834789.97160000,13173033.39340000,1532116.59633000,20123608.72110000,34191616.11045000,22496434.09291000,26333528.36370000,431990524.53483999,624269.40567000,621688.52080000,7839953.09780000,17552067.77811000,1055441.31954000,18489281.68394000,701834.53912000,3773261.70260000,22145517.45909000,75661770.66063599,77248523.01715000,3706590.14937000,35362405.22960000,5253848.59714000,720580.64519000,,143781131.50160000,1302086.58650000,930369.06952000,24591352.52578000,18522874.31357000
2026-07-18,3163687038.27650023,2427308201.80216980,208601184.39289999,777145825.32630002,106525173.96120000,541305974.20704997,136547674.56150001,433847609.39850003,9850236.90390000,67224237.51549999,142424964.11210001,95688079.34710000,25568931.87554000,52806812.84910000,76008240.32660000,232095417.12889999,1969777.70298300,408701096.50752002,212026131.09838000,19741288.06915570,328790309.25753999,932437.03890000,1265444.96478300,14213403.87956200,98247430.71520001,16110948.51360000,348364.47600000,114366618.64420000,92481691.54096000,53397915.94930000,22158290.21621800,103705364.67389999,1996803.53930000,40639316.25525000,4961713.99380000,12158540.75790000,8831426.65940000,8127042.14900000,89266019.72870000,1324210.60929000,86715894.66663779,3228361.43050000,10406575.39120000,1823501.97190000,943451354.25738764,25823325.57330000,11256158.16986000,13105434.76730000,2627842.61493900,9445702.04530000,46366923.23573000,11826409.47622000,18007968.62320000,13572853.39580000,1660609.04150000,984925.24820000,8461653.12454000,1867826.49420000,1777657.21170000,4445152.55580000,64665313.16200000,2490477.30159000,,34402999.31500000,325027.18420000,34041026.11250000,4643279.70561000,6773371.28230000,31505748.89011000,8093431.17991500,42608894.77190000,131512420.32492000,,3314275.04625000,6480304.69230000,34436040.04975000,17474924.86312000,2112743.67580000,54133761.03800000,3145774.63470000,916884.08440000,40018882.75173000,21753888.18784000,17152325.46020000,15627613.00407000,2025239.89631000,34154095.55900000,329090.72436000,2230065.20480000,690651.42820000,17366167.40176000,83677234.79626000,73523536.62564000,2016468.13000000,1136040.06340000,1182878.19730000,13744221.03212000,14133262.34486000,8428961.78440000,205694.79490000,931464.38000000,15000872.76990000,3004002.12190000,599482.39790000,6477201.82610000,14013318.69753600,31852151.35917000,46031771.73484700,34125763.35422000,24584469.35420000,12604120.65995000,1212897.08230000,22757693.64161000,1577415.37171000,3085024.19560000,3022429.79570000,24075895.94243000,25912600.57280000,650942.92430000,20307463.77674000,535956.24200000,980538.17430000,1908927.66497000,1293837.16960000,116625429.41122000,66764447.40835000,2215859.67500000,480069661.09928000,422160.24483000,560488.26330000,2020657.25840000,7505225.51974000,637610.99729000,9629417.30503000,519125.84896000,355837.56630000,13750530.39684000,59605312.65289000,42257715.24580000,4119280.99765000,42654689.91610000,1566165.97530000,563763.40119800,,80418142.17569999,428960.53721000,2356971.58264000,19271639.30106000,12365437.30323000
2026-07-19,4055891561.12650013,3631537624.92145014,338311642.98339999,1048000684.22619998,108635170.20430000,853562332.47809994,321635952.94748002,664607905.90339994,10126903.94970000,129948903.03440000,243538751.35130000,335053402.58850002,149716768.31799001,59569672.38970000,129407648.52140000,211754923.88890001,1250186.82947000,358640149.49958003,243475942.99269000,29800509.08978690,236160474.51930001,662012.85190000,2267515.88357400,8717291.46111200,91379490.31430000,32425156.13140000,1281478.16860000,105780478.96799999,126090669.65880001,84467447.37830000,84606507.74539800,90988020.16390000,1987463.45600000,35771089.98428000,3657209.84960000,19814830.88600000,13707696.67370000,19806609.64240000,74865046.63180000,2572195.10582000,123743622.11776090,5416085.30210000,14190848.11040000,2571744.08960000,341853289.67081112,60842628.98450000,12721635.96392000,23442281.87370000,2521499.27744300,7467692.67370000,58910458.83881000,14460543.96554000,37071899.50760000,19667242.62850000,5883486.22757000,1944507.09720000,4482572.96026000,3153546.37480000,2826343.47550000,4962944.41490000,61805498.54300000,5159025.32477000,,47911444.22500000,651883.48610000,18716137.61036000,10538380.84289000,6168873.62530000,100078050.70466000,3052782.58706600,33487570.77160000,59897162.63832000,,3350293.27819000,6181822.89570000,37545989.11017000,19495392.84906000,2851025.92270000,36219766.27700000,5866104.07550000,1374005.46590000,27834173.69118000,42020655.69868000,19356786.30490000,17254452.20552000,2406166.26036000,24928016.85000000,1875905.57314000,3080852.87300000,484644.21000000,2482528.68505000,72781939.87053999,54457393.29196000,2032897.49910000,1135892.83420000,2729986.39240000,11933816.58596000,7207611.61003000,8415081.08430000,241567.02610000,1878009.47320000,11359465.39040000,3000050.36010000,1912065.26780000,5376363.38040000,13861942.37509600,44025382.15320000,21054343.64743800,230026138.74338999,38605700.77090000,10474106.67475000,1337972.01140000,10737075.74295000,2932660.99374000,4572249.82780000,5048883.03580000,16648065.13177000,16107100.09940000,1057012.33500000,19093947.69882000,425507.23330000,998529.92850000,4144466.10428000,1486346.47020000,58136132.21321000,43484382.24302000,1435555.02150000,1618325596.67170000,401753.72844000,1304586.51510000,1526565.49440000,6687741.74657000,749139.27292000,11174232.92749000,425477.21761000,537619.93860000,16857399.42526000,62695248.73316300,25865304.67556000,8760256.71199000,54062369.71700000,1087339.65906000,795192.61332500,,96953400.45209999,321362.37126000,13153587.57013000,11558106.48153000,17096193.47838000
2026-07-20,11632181714.24290085,9263743222.32921982,2687652835.12370014,2897742202.11490011,691384358.77479994,2034332263.57955003,1459689050.41348004,1410403927.23920012,69580756.89340000,1085888442.85170007,2126839517.34159994,2010613587.12680006,738203926.43669999,602177361.14569998,953881510.94959998,911361553.48969996,1191548.82611400,573730835.22204995,527524244.91655999,525445119.04040474,404579150.97847003,2409705.49737000,1737626.65505200,8094839.54867600,408742490.70160002,197717085.81810001,356572.32010000,210517681.42870000,334495159.42545998,179618828.91299999,206283160.09055200,119494480.56500000,1566868.98120000,94415335.64895000,30380006.36640000,128738743.01930000,96278910.16400000,126460023.86890000,166498977.98620000,7122961.16211000,208043356.28950649,57633662.81580000,141405276.63100001,20318941.10470000,330319934.83683300,206647885.77090001,27262213.48285000,107703704.01620001,103766400.43093100,13955364.12520000,115305934.26954000,66770211.86919000,171705626.41420001,79061540.19239999,1161138.09971000,26126924.10720000,4698214.66552000,20750239.83130000,31928773.98670000,36224248.10070000,112082860.65500000,6658127.46883000,2082375.62010000,75212497.36399999,5001806.10300000,29123138.65839000,29064620.80277000,44226890.35010000,63221235.18434000,2864770.17579600,73398532.05139001,75397316.66566999,,7085787.64906000,28405961.10490000,64203019.97190000,43795753.31619000,23429345.06680000,60867048.11500000,53807495.89680000,10962282.20420000,194389043.76460999,55199769.37638000,45163603.65210000,19185852.01152000,1988403.91600000,56514137.60900000,2088196.65358000,3540030.13790000,561970.13630000,2787490.19939000,30702024.61962000,77194179.38942000,15752617.50420000,13716155.18050000,13446593.11890000,14205106.81676000,5352737.58178000,23523917.69900000,2977671.01500000,18485950.24710000,32201862.66120000,19962244.89320000,8827954.55940000,3932052.63094000,24161434.65487800,50424435.07267000,41248752.90065500,74707736.91566999,51383964.75670000,23217869.97308000,16312443.15630000,13993491.33599000,1701128.64316000,24157627.63170000,18209292.54880000,26567176.74817000,37250554.73830000,4831662.49750000,27640150.18774000,12309160.51530000,9213816.02560000,37002269.12778000,14910056.71220000,43428293.53454000,30779617.90738000,21979258.26980000,1348736173.68300009,981425.24329000,733120.22640000,4630251.04850000,14226579.17158000,1136417.85305000,17620860.93169000,755413.96143000,2726978.07790000,26437554.77433000,27247597.44806400,33357056.52529000,4236593.06208000,27961346.36610000,1651178.55738000,948680.07377400,,66662883.95340000,3087022.43942000,22949111.34143000,24390031.90806000,28121676.02256000
2026-07-21,9194862592.71249962,6729496891.35653973,2625606978.27299976,2163829876.48649979,744238829.20980000,1480684764.97653008,1263796027.93115997,883310291.20799994,77403990.00130001,1215604462.26780009,1955224183.17960000,1734681974.70530009,862303300.54997003,851900884.09510005,891901672.66789997,597396804.85430002,1572664.10224600,493900341.63647002,590189379.27405000,86183808.22245270,416116980.28719002,5266025.65308000,2156198.29141800,11774434.33891800,259214639.08890000,182027043.92240000,545524.67870000,170770039.15959999,228710417.22725001,107636476.25890000,90326490.22377700,94836976.72830001,1763533.17250000,74742079.65857001,40069267.75550000,106611248.85560000,92239052.82600001,169708586.05530000,158847761.59439999,3400275.94573000,133113987.19107009,46065864.54050000,117071703.84520000,32815697.47550000,200720563.74649850,137147938.02660000,10706083.33638000,107888256.27350000,84543263.88748100,21018849.39570000,87551280.78828000,70984688.52530999,141496594.77790001,69238529.33670001,739935.49144000,32218406.92250000,4095062.33277000,24294263.91390000,27466116.62300000,55586237.50950000,148231958.58800000,3140658.31524000,16566583.02750000,53285733.89900000,5187944.48990000,34770665.77329000,27474252.26204000,47894776.01040000,42770828.11990000,2960290.56541400,75917627.03318000,175251031.74860999,,3863392.33186000,26371658.88480000,64322573.36121000,57940227.94887000,129446442.36860000,86786909.87899999,37389505.43170000,16721667.45580000,29879012.78631000,52725001.43189480,28670354.96980000,39016830.39944000,2013798.36870000,52004935.59800000,3183880.87220000,6037920.41250000,932338.97620000,3738734.38468000,22243268.87124000,59003556.88891000,9061822.93410000,13622403.49240000,13948181.66050000,18157211.23682000,5941714.18835000,16620222.14510000,2483533.23920000,24460798.28010000,26609305.34580000,31473911.87140000,10859511.52850000,2913842.29000000,15946177.18672500,59009968.24365000,19672997.01025500,49613975.16489000,49803966.64664760,15580532.43679000,16473917.62710000,12498215.74235000,1621142.74286000,38860429.58490000,18997743.43430000,40251480.60443000,24305935.84020000,4832080.42450000,25714652.07289000,9847990.14370000,7344823.55050000,5892090.83116000,16606567.94300000,23440723.93677000,29711134.54341000,17801069.33330000,1397360675.11299992,1099532.52687000,600035.42570000,11759655.82870000,10457106.22066000,805993.26816000,28115427.95665000,1108434.27388500,7693038.96500000,19671725.89508000,22339991.18754200,619444310.63013005,2391326.27415000,21670548.69600000,1842145.86210000,1607562.90468500,,91410178.93232000,2587032.58133000,71548791.33740000,15279879.14077000,16652016.52830000
2026-07-22,7707124517.22369957,6933869707.52863026,2832414137.38500023,2044379166.33060002,806742619.22389996,1752824207.93572998,1519055421.37858009,1100381615.78239989,134159285.82660000,1384362769.44749999,2064522681.54660010,1787232548.63459992,835459147.83674002,1111067609.78160000,806426961.93350005,1207875788.07979989,933494.37156300,490841395.71524000,423254657.48297000,37688833.63843210,742732930.61166000,2496530.59440000,1313634.75595900,8994590.91132000,449281491.46899998,209953278.63139999,907494.36810000,173319930.33780000,245797270.95602000,128186957.88940001,78601308.96464700,127352634.92690000,1759349.41630000,75179509.33910000,38714850.71760000,142677937.01100001,105151485.67870000,111223939.85420001,165281405.61610001,1699550.43984000,111282867.09411870,63858751.50750000,102701554.56690000,51518121.34040000,185822380.33398819,154499644.49280000,6135036.77206000,76750650.29460000,14496763.81515400,20828304.53310000,112748134.02423000,90897938.07294001,199139670.68640000,120515786.75300001,552176.95087000,95909144.14860000,6128164.54845000,23037967.26310000,46641170.34310000,324247551.61530000,128295677.80100000,1991745.20545000,8323939.71530000,52525251.19400000,5959204.39930000,26130927.90867000,30372825.10883000,122350146.53850000,37472170.79991000,3586725.68153300,116739387.13892999,123591172.35491000,,4766967.62669000,18525878.70900000,74279107.65265000,39317743.10775000,102051463.79440001,111718615.45400000,91329096.43820000,22216326.05230000,16933246.64671000,35741640.47173490,29873329.73220000,29773305.47086000,1545741.54254000,67948917.39200000,1141240.80381000,5071627.72450000,471821.59930000,1718699.06358000,22507765.27362800,47497078.10787000,16959209.10410000,12389926.89510000,13449712.76960000,28855273.04393000,15031405.85744000,15216338.49230000,2489131.61680000,27303693.74150000,23559979.04110000,48489411.87040000,26620059.81770000,4807117.48093000,15146327.03425300,61722903.73852000,23399346.00652600,45623324.90638000,36000323.14088610,17187422.36647000,23071950.06580000,20217971.36230000,1740049.54670000,30365976.92510000,19747834.32370000,36806988.83657000,29385813.83740000,12017162.70200000,26296870.81556000,9947495.78960000,12978831.36600000,6154302.36810000,18351143.84130000,35778738.66751000,25942683.13710000,19096579.91250000,1226575074.34807992,769368.85623000,681179.76750000,7034884.57790000,13558021.77887000,753166.03147000,39818142.61755000,768958.61506000,9560591.43860000,17899962.57083000,25729017.23633200,368504147.42549002,3388775.26840000,247115441.28799999,1244783.53277000,3645626.01163800,,227615660.96070001,2646492.53888000,27747364.77452000,15361923.47126000,15299807.16349000
2026-07-23,8138975806.31910038,6607190691.17786980,3195158558.17240000,2277302318.83869982,1112120154.64910007,1521977582.39857006,1341304663.02864003,1105342286.58100009,167432409.26199999,1757879735.23620009,2156818138.89729977,1750316432.22819996,911473375.81579006,859515669.53020000,1041800106.97029996,1448103568.91050005,1515973.41914000,422984832.64478999,456082851.03539997,21150148.58963630,468314028.99062997,1342856.26370000,1540055.77745800,3179663.43814800,579885103.89779997,201469305.25780001,954400.51500000,133793059.65300000,386848076.42053002,133997143.87260000,48287756.22884800,98206407.87500000,13798970.56720000,71127491.46528000,80767302.11229999,118423197.55090000,357735376.88870001,112071071.86280000,125764659.62459999,2772614.78284000,102685568.71890099,62963367.44550000,123015213.94850001,64655094.36140000,381704822.47701800,171616900.56020001,8001344.47104000,77667822.10630000,10058848.06809900,30013954.09470000,114918000.50997999,63959291.28420000,245997086.96309999,116377394.99180000,599769.06464000,79729723.26940000,5492080.03950000,26639086.07700000,57473718.96290000,195701378.73649999,78291896.06900001,3717227.15442000,13462126.53450000,80022365.57200000,5906170.09430000,31164259.78022000,28927263.35364000,278216097.38450003,77094598.75144000,2887795.68590200,94309938.02456000,81750970.78339000,,10696274.40877000,16946535.54430000,49249257.65532000,46812635.66095000,59271197.46740000,56352751.54700000,110566743.73989999,33407610.33360000,25200288.13812000,41498528.51521950,29079810.75170000,28133774.21642000,1401558.18010000,57359041.24100000,2920954.87550000,3596710.83730000,386557.41360000,3366648.41769000,15680417.16760700,50188922.88656000,22214646.97700000,14299453.75720000,22082267.16840000,227303677.08454999,9829324.43224000,14463070.04750000,2685380.31150000,18611267.34970000,33488887.72200000,30323603.23010000,33864352.15570000,4622326.66232000,25974809.82058900,52529827.24819000,23420650.43640100,48385601.36007000,34059659.08583000,19139077.47532000,27471676.92620000,11762716.67897000,2720560.41690000,27234774.17910000,27957997.49550000,23834011.01373000,20128485.88460000,6307078.64290000,22999107.59579000,11000390.00690000,10165945.14330000,5352388.98758000,37070830.32960000,47595123.03186000,26600681.38108000,22036394.97330000,889491191.68324995,916544.99159000,607596.32450000,12056849.98330000,9850056.79065000,566688.99498000,31342209.34935000,586628.87896600,7744027.08560000,17617560.39186000,11711460.63824100,476969839.60356998,2348205.55628000,120074278.83180000,1184013.38574000,867847.75809200,,68095226.97950000,5812971.58896000,112547457.28497000,13387141.60125000,17364044.59572000
2026-07-24,9530027824.82390022,6425601588.50683022,3071186207.86369991,2374372827.00990009,841478785.84070003,1436081627.19210005,987851904.27356994,1088602302.05010009,155776896.58059999,1498411540.84159994,2616150174.43849993,1337311206.83899999,642355796.35131001,976776181.11539996,695719946.38240004,1112689757.62159991,1556110.32878300,362631482.20627999,389829584.89785999,74661632.95925720,423390777.41964000,1170752.06643000,1746079.69975700,7214690.87340600,419824255.32990003,203122156.75900000,936946.47160000,204979998.31479999,317257313.71539003,128071449.74660000,40207865.11966000,137000077.08530000,25895958.44384000,59814397.92656000,99966348.77730000,122693407.57220000,364622634.09509999,88552628.93490000,90975542.55689999,1621428.95928000,91150802.55295379,51830500.61510000,112509710.38950001,52639956.35100000,631887085.51793194,178130014.53850001,72274004.70396000,71963711.81470001,13954901.58685700,103306300.21619999,106892652.73670000,69668195.28700000,216518737.98989999,92844717.12420000,734815.35238000,39321966.90990000,4040035.18755000,19528378.56930000,31453537.80310000,92597115.44760001,110621999.72400001,7230696.63454000,17149081.41180000,55895657.10900000,6663463.15720000,37242213.08642000,42827987.06505000,172892458.12130001,56602158.53224000,2403244.40620700,63080556.93783000,79769711.16233000,,36662682.48681000,30785341.58060000,53439403.05136000,35516201.94785000,39586795.92020000,46612631.03900000,89062981.84710000,34419012.87770000,48919577.76655000,29046548.01147000,39428906.44370000,27603515.88749000,1260982.01976000,55592614.64300000,14356833.82218000,2309182.59040000,502973.92890000,6606007.00534000,36409783.03689000,41540845.45756000,11026006.92930000,13104437.05390000,27892277.22530000,51311356.94715000,5020144.88203000,13033679.03010000,1523790.74570000,21035918.70190000,25342852.51440000,25302046.35440000,33619098.30650000,4347145.08866000,20853138.36034400,53237616.89482000,19381594.95118400,32681456.46268000,34111504.00575160,19898189.48541000,18011087.28300000,11710231.36612000,2671598.40918000,21752310.61190000,25407483.89020000,26276828.06251000,43377755.62050000,4257457.30560000,16432092.01250000,11381009.51920000,7036778.04990000,3318423.44773000,22577486.80470000,23589286.41709000,55527116.32730000,21094207.21760000,911357136.68806005,1977213.38232000,1146302.60500000,7219146.03970000,10512647.00676000,652967.43482000,22085864.34944000,738261.24299100,3848115.71450000,18957342.20164000,32572237.35459200,804599362.27524996,2427146.96737000,263416908.39520001,977904.10203000,1053594.89869600,,43169225.73030000,7267554.17187000,64409372.35522000,15950922.40057000,22892524.78220000
2026-07-25,2965064790.40380001,2044238533.12120008,214492303.41740000,617962905.82700002,215941639.61330000,500339984.05163002,137053591.10113999,553624046.71120000,15892975.52240000,117225843.76030000,87362814.87459999,211198997.84029999,27999151.69723000,72571266.56810001,78947929.87270001,379985332.93360001,1746918.25726900,273011862.68752003,228012420.73164001,70920167.82675190,202843232.38730001,2138841.97782000,1070832.17458200,5845516.50086700,190762362.71890000,23984129.51350000,399837.09830000,89591177.44460000,323337250.17865002,62367281.00090000,25616125.14360700,96506847.67680000,5292679.47858000,37504491.79587000,10078502.43930000,15026409.09080000,16264426.06000000,6517459.59960000,64810984.93040000,1341790.11547000,114883002.82995810,2441344.06870000,5722840.50140000,5134978.06750000,307977180.23651659,27983810.74760000,26674147.11998000,7861671.61260000,7450339.36478500,37029605.24940000,53864473.30845000,12067570.39435000,24778101.09530000,4597159.26570000,1767405.54492000,2454772.47250000,2770255.06901000,1023222.51350000,1293538.84000000,14620180.89600000,47956917.71700000,3707143.16501000,3179684.26230000,109164337.34800000,859722.38830000,31197986.52367000,4881855.67664000,12543194.37190000,52670785.96919000,1171149.03484500,33599559.64380000,45096111.10450000,,26099821.63492000,6058836.95630000,29984418.47478000,19947857.38480000,3015852.51130000,36186339.25700000,3558046.07060000,1294951.75180000,10475340.83973000,22054050.90955000,15689350.63150000,29177459.44014000,893375.12777000,41339153.69500000,3852621.75834000,3744252.50770000,404600.38890000,3479659.26078000,14289489.14973800,26449430.00640000,935436.25440000,1315755.43190000,2293010.67340000,18153423.30824000,4005718.69009000,12889350.62470000,199722.39020000,1533075.90860000,7890729.48870000,1722799.93830000,971163.08420000,2447284.75678000,292026617.86831897,23604307.56190000,23846842.54253200,21790471.29300000,29592620.31541000,10544758.15479000,959098.43060000,8520657.59019000,1158095.67882000,1298350.90330000,2949100.33570000,16818984.34063000,30153385.44570000,602757.11210000,15621296.88981000,873621.45020000,874290.36260000,1584405.73160000,1219624.85310000,18802196.11916000,155037201.19688001,1890429.17340000,723351330.20290995,360289182.87676001,1774638.15450000,767070.93580000,5071451.50115000,494465.24443000,12496793.41297000,878653.38544000,265989.62220000,12188699.44579000,15085709.92920100,1524071404.95570993,1335591.09566000,115188329.79380000,992778.84667000,504705.92030800,,37200896.38610000,2731562.52432000,45258610.28260000,8881302.06899000,12642658.00087000
