time,n_symbols,total_oi_value,mean,median,std,q25,q75,btc_oi_value,btc_share,btc_pctile,total_oi_chg_24h_pct
2026-08-12 00:00:00,100,21493476530.77112579,214934765.30771124,35988503.72088645,840056362.66285777,11208177.62172500,82732136.22210211,6945839157.37390041,0.32316034,1.00000000,0.94162110
2026-08-12 01:00:00,100,21527470287.25455856,215274702.87254560,35867578.40699008,842127524.67387950,11179054.36365676,82764054.06695220,6976446964.02937984,0.32407184,1.00000000,0.92808479
2026-08-12 02:00:00,100,21558044197.49693298,215580441.97496933,36046145.23884000,841910175.04841113,11155323.39979329,83246880.97626001,6973609127.30370045,0.32348060,1.00000000,0.61360079
2026-08-12 03:00:00,100,21531089214.29299927,215310892.14293000,35989064.04577443,838471555.85809374,11240406.10063684,82584395.60491244,6942641376.38249969,0.32244729,1.00000000,0.58715037
2026-08-12 04:00:00,100,21521058615.10072327,215210586.15100724,36015156.16415615,839309937.71881533,11154620.50654789,82013149.70394669,6953442613.24426079,0.32309947,1.00000000,0.40076420
2026-08-12 05:00:00,100,21488402633.60086441,214884026.33600864,35957975.57323375,837381637.36609983,12168248.99715810,81790106.99832749,6930261259.21459961,0.32251170,1.00000000,0.41327128
2026-08-12 06:00:00,100,21504585401.30761337,215045854.01307613,36014902.36249070,837868987.28857279,12149434.80895364,81952180.31341347,6930397597.55703640,0.32227534,1.00000000,0.80309823
2026-08-12 07:00:00,100,21498011302.72356415,214980113.02723563,35997164.63194595,837982862.59861326,12140824.66996659,81715735.13179022,6938448017.55200005,0.32274837,1.00000000,0.70565604
2026-08-12 08:00:00,100,21558942784.50477982,215589427.84504780,36148117.00135000,839002870.83804226,12189489.66824500,81923441.34242000,6944143768.10598850,0.32210038,1.00000000,0.86992153
2026-08-12 09:00:00,99,21557106962.41837311,217748555.17594317,36628381.56390000,841713331.76002383,12638754.27675644,85642383.39605689,6930671223.52483082,0.32150285,0.99000000,0.72976807
2026-08-12 10:00:00,100,21604351279.70742416,216043512.79707423,36863717.95236884,837924889.15126920,12320413.18170000,82066567.28677000,6929046570.69799995,0.32072458,1.00000000,0.75939303
2026-08-12 11:00:00,100,21618323105.88619995,216183231.05886200,36806149.33452582,837523799.12991297,12205039.35558205,82107223.00799602,6926196102.06311607,0.32038545,1.00000000,0.55753602
2026-08-12 12:00:00,100,21655383547.42076492,216553835.47420764,36990730.66627824,838236863.33372164,12083148.74119423,82436108.44884190,6926332438.48359966,0.31984344,1.00000000,0.66154810
2026-08-12 13:00:00,100,21658090694.89406204,216580906.94894063,37122959.28932500,835949126.10259712,12055605.91988305,81925821.81222391,6889734988.23999977,0.31811368,1.00000000,0.78208611
2026-08-12 14:00:00,100,21751265779.55776215,217512657.79557762,37325268.05934000,838554152.87174928,12002283.36755453,81239970.13499713,6921857991.26799965,0.31822782,1.00000000,1.06701921
2026-08-12 15:00:00,100,21689728005.26398087,216897280.05263981,37199562.47326133,834486894.45511413,12123772.39876090,81174335.30630429,6913344408.25559998,0.31873818,1.00000000,1.39018610
2026-08-12 16:00:00,100,21852013825.56752396,218520138.25567523,38533656.73932733,841505250.68058419,11978088.57735969,81206623.86560090,6978024612.06813049,0.31933096,1.00000000,2.30544059
2026-08-12 17:00:00,100,21908208236.13061142,219082082.36130610,38379840.93861306,845151019.87816727,12094315.76556993,81278765.08818750,7028767527.32454777,0.32082804,1.00000000,2.44545290
2026-08-12 18:00:00,100,21957797982.74737167,219577979.82747373,37970273.10321413,845497601.04919040,12209110.04841111,82365996.91831444,7033426408.80000019,0.32031565,1.00000000,2.50864914
2026-08-12 19:00:00,100,21960175435.39066696,219601754.35390666,39007159.91154454,844905401.93537140,12070351.13971093,82820941.91730000,7025556217.37752724,0.31992259,1.00000000,2.23973292
2026-08-12 20:00:00,100,21926046934.19115067,219260469.34191149,38794548.77435794,845932979.04814279,11975363.25766341,82647819.38860573,7049643661.49800014,0.32151914,1.00000000,1.97514179
2026-08-12 21:00:00,100,21953700181.59283829,219537001.81592837,38800311.86817842,848031363.93222785,11811786.42380538,82451191.26385000,7063572199.58798313,0.32174860,1.00000000,2.27444975
2026-08-12 22:00:00,100,21845857963.48963928,218458579.63489640,38871337.69960000,843452675.44899440,11782404.54521566,82072158.14081892,7031800639.08269978,0.32188256,1.00000000,1.69229028
2026-08-12 23:00:00,100,21857643944.50630569,218576439.44506305,38828548.47303881,843835029.52409196,11704637.34238842,82207912.51648384,7035019910.46391106,0.32185628,1.00000000,1.63101496
2026-08-13 00:00:00,100,21921146811.62805939,219211468.11628059,39040741.98336500,845776422.77287710,11674184.51178336,82248602.27904999,7048264430.49300003,0.32152809,1.00000000,1.98976783
2026-08-13 01:00:00,100,21984646139.61370850,219846461.39613709,37452668.92868552,850114938.81987929,11459857.03268796,82399200.42631279,7068420171.83467293,0.32151621,1.00000000,2.12368591
2026-08-13 02:00:00,100,22000022881.36547470,220000228.81365475,39076029.76418112,851092317.97222900,11517418.75175000,82727332.22542542,7074587840.02130032,0.32157184,1.00000000,2.05017988
2026-08-13 03:00:00,100,22056193556.30136108,220561935.56301361,39052983.44516505,853480507.12403917,11569085.48100000,82946595.14241005,7091578014.40130424,0.32152320,1.00000000,2.43881922
2026-08-13 04:00:00,99,22080509078.05057526,223035445.23283410,38247285.55140000,860296334.03119659,11730382.56967500,86208390.19743071,7108580925.66217613,0.32193918,0.99000000,2.59954900
2026-08-13 05:00:00,100,22096585957.52595520,220965859.57525957,37595630.51641650,856422997.31174493,11903617.65600000,83228226.88365000,7102496792.05588913,0.32142960,1.00000000,2.83028634
2026-08-13 06:00:00,100,22061032289.10736847,220610322.89107367,37270173.98027000,853552748.59253740,12057367.37343790,83362306.89379062,7065515056.37393093,0.32027128,1.00000000,2.58757320
2026-08-13 07:00:00,100,22012215116.41541672,220122151.16415417,36809592.71095078,853215451.60134792,12128388.95038562,83212819.97233328,7062105212.98040009,0.32082665,1.00000000,2.39186689
2026-08-13 08:00:00,99,21989269516.38663483,222113833.49885491,37574142.44029128,856108360.76892197,11754392.85595113,86263778.36739999,7053468375.30126858,0.32076865,0.99000000,1.99604747
2026-08-13 09:00:00,99,21917831577.33423996,221392238.15489131,38644012.48183695,852928145.65777218,11993317.91886383,86895079.01800886,7027954426.59659958,0.32065008,0.99000000,1.67334427
2026-08-13 10:00:00,99,21911509584.84143448,221328379.64486298,36984332.97410860,852858353.43312895,12007728.22224500,86292707.27280000,7032634276.43369961,0.32095617,0.99000000,1.42174278
2026-08-13 11:00:00,100,21882894833.44200134,218828948.33442003,37377122.65600158,847135002.97343087,11493558.34161376,83385479.00220001,7022026547.26749992,0.32089112,1.00000000,1.22383094
2026-08-13 12:00:00,100,21876781152.18011093,218767811.52180111,38188395.21504942,847058413.52472270,11527618.75055620,83026096.07411423,7019974615.77439976,0.32088700,1.00000000,1.02236751
2026-08-13 13:00:00,100,21987686440.58594131,219876864.40585941,36748485.95236500,853533851.06887031,11548478.85625813,82969757.32747500,7073613455.03316498,0.32170795,1.00000000,1.52181349
2026-08-13 14:00:00,100,22080128579.41667175,220801285.79416671,37379014.00525068,853305840.32921445,11619642.43906208,83226199.90836088,7076103161.39999962,0.32047382,1.00000000,1.51192488
2026-08-13 15:00:00,99,22101900579.10076904,223251521.00101787,37477947.80921964,856956485.05898988,11876648.50438078,85739509.48719999,7070455861.11204624,0.31990262,0.99000000,1.90031232
2026-08-13 16:00:00,100,22049687086.54972839,220496870.86549729,36528441.94218674,846445737.86360276,11445413.43885000,81566319.77780044,7013601261.84501553,0.31808167,1.00000000,0.90459974
2026-08-13 17:00:00,100,22023036097.71149826,220230360.97711498,36378757.02004282,840364211.99547899,11609845.51413789,83202352.57610139,6937125986.14473248,0.31499408,1.00000000,0.52413169
2026-08-13 18:00:00,100,22123463137.24253082,221234631.37242532,36437750.32435332,844315487.81068194,11808355.21882126,83185621.63927487,6976232671.49783039,0.31533186,1.00000000,0.75447071
2026-08-13 19:00:00,100,22131953901.82085419,221319539.01820853,36732238.50422905,845354706.28892696,11816790.00287291,83590503.46125001,6986482224.23970032,0.31567399,1.00000000,0.78222720
2026-08-13 20:00:00,99,22043368386.80307770,222660286.73538461,37004786.70900000,848387026.19283450,11766019.67061085,81847466.65940000,6980250338.26342869,0.31665988,0.99000000,0.53507800
2026-08-13 21:00:00,99,22032321619.21400452,222548703.22438389,36835453.43540000,847058762.51041257,11972337.17239667,81630734.96030000,6970574318.56209755,0.31637947,0.99000000,0.35812386
2026-08-13 22:00:00,100,22041469773.64331818,220414697.73643318,36246687.80288500,843807832.90369391,11705321.78106408,79750129.77579720,6976401290.75559998,0.31651253,1.00000000,0.89541830
2026-08-13 23:00:00,100,22007202163.95830154,220072021.63958302,36024551.47718500,841627785.11283600,11416771.20548200,80957945.81230095,6958416661.76738071,0.31618816,1.00000000,0.68423761
2026-08-14 00:00:00,99,22002095569.61194611,222243389.59203985,36515752.07523000,844483179.56103194,11613870.42454344,81940750.88602199,6953694869.93159580,0.31604694,0.99000000,0.36927246
2026-08-14 01:00:00,100,22007276512.78953552,220072765.12789536,35690624.89926858,842485169.80253994,11429026.59434273,78970404.22347724,6969083085.57717514,0.31667176,1.00000000,0.10293717
2026-08-14 02:00:00,100,22059158560.46442032,220591585.60464421,35678345.83161986,844050270.75479925,11664266.51693727,79581100.36648069,6981217344.76496124,0.31647705,1.00000000,0.26879826
2026-08-14 03:00:00,100,22040525725.44529343,220405257.25445294,35753094.49335000,842819158.26580203,11767709.85878326,79055643.20971914,6968562326.58209991,0.31617042,1.00000000,-0.07103597
2026-08-14 04:00:00,100,21999188772.24903488,219991887.72249034,36430133.87667195,840337269.01335359,11723520.77841149,79720148.39109655,6950126712.31200027,0.31592650,1.00000000,-0.36829000
2026-08-14 05:00:00,100,22020457725.03857040,220204577.25038570,35958030.52798729,841453750.98829019,11957656.12888759,80130231.98596492,6960463137.81910038,0.31609076,1.00000000,-0.34452486
2026-08-14 06:00:00,99,22047736402.00141907,222704408.10102445,36278384.83741110,844954676.53782737,12322187.49373000,84593021.84197712,6954027946.71199989,0.31540780,0.99000000,-0.06026865
2026-08-14 07:00:00,100,22094179342.72581100,220941793.42725810,36315284.69764830,845109675.20009947,12265324.97445121,82403226.22010633,7011623265.60980034,0.31735160,1.00000000,0.37235792
2026-08-14 08:00:00,100,22109087539.99602127,221090875.39996022,37078889.63102321,844937854.33516026,12283859.62811191,83360159.81306127,7002865430.12768459,0.31674149,1.00000000,0.54489315
2026-08-14 09:00:00,99,22232831056.26421738,224574051.07337594,38366665.21751140,856334108.42725575,12532687.55794835,85486986.92549652,7066792457.05844402,0.31785392,0.99000000,1.43718359
2026-08-14 10:00:00,100,22275320981.23863220,222753209.81238633,37289315.44642268,854324500.83074152,12401353.31353800,87746468.15302500,7087645730.90849972,0.31818378,1.00000000,1.66036664
2026-08-14 11:00:00,100,22349101082.02378464,223491010.82023785,37949528.35852003,858191123.35232663,12396820.49895957,86345091.59367785,7124966174.45769978,0.31880326,1.00000000,2.13045967
2026-08-14 12:00:00,100,22430832015.01170349,224308320.15011704,38174011.86484243,860606481.35065258,12280749.50282170,86825674.62272759,7150985474.78279972,0.31880162,1.00000000,2.53259773
2026-08-14 13:00:00,100,22410191516.80776596,224101915.16807765,39187709.36360000,858690774.78506172,12617780.85703471,87500391.00890000,7137010475.61708355,0.31847164,1.00000000,1.92155313
2026-08-14 14:00:00,100,22466926723.34448624,224669267.23344487,37669442.53394500,860564460.38820684,12383709.12590608,87719490.65119600,7149691653.73680019,0.31823185,1.00000000,1.75179299
2026-08-14 15:00:00,100,22482235979.39686966,224822359.79396871,38281373.53927188,863795176.97740912,12180813.38554771,87418279.36390913,7184407152.21345615,0.31955928,1.00000000,1.72082667
2026-08-14 16:00:00,100,22459768250.22551727,224597682.50225517,37740269.99298622,863435976.29355013,12212060.78744774,82145192.91638307,7183070204.80765438,0.31981943,1.00000000,1.85980491
2026-08-14 17:00:00,100,22414532269.99116516,224145322.69991165,37708373.08529340,859571971.15165567,12050414.43833712,82194040.06551063,7149476102.21129990,0.31896611,1.00000000,1.77766667
2026-08-14 18:00:00,100,22318694243.81518173,223186942.43815181,37347954.21786872,852606316.56022072,12025708.34236278,82283181.08577751,7087511732.32890034,0.31755943,1.00000000,0.88246178
2026-08-14 19:00:00,99,22236470999.66144562,224610818.17839843,36737607.57770000,853749747.12046540,12122419.00168040,83247715.77912590,7062315825.89999962,0.31760057,0.99000000,0.47224524
2026-08-14 20:00:00,99,22284631849.02559280,225097291.40429893,36974139.00873427,853916667.36664879,12285509.55630500,83459147.26822364,7054888427.48340034,0.31658088,0.99000000,1.09449453
2026-08-14 21:00:00,100,22254604241.21190643,222546042.41211906,36782931.11725369,848392903.25753295,11979191.22022500,81365302.02578478,7044970708.15756321,0.31656239,1.00000000,1.00889332
2026-08-14 22:00:00,99,22228716079.24211502,224532485.64891025,37010268.19520000,851350075.30976117,12320188.47065226,81860498.49380000,7040643865.05883408,0.31673642,0.99000000,0.84951824
2026-08-14 23:00:00,98,22220582560.60232925,226740638.37349316,37564805.23556394,855560463.38127494,12553765.34381500,82523148.98450331,7040646807.30451679,0.31685249,0.98000000,0.96959348
2026-08-15 00:00:00,100,22240568792.92897797,222405687.92928979,37344558.99595040,848902300.78261411,11899886.99260000,80763101.97088751,7056991606.97001648,0.31730266,1.00000000,1.08386596
2026-08-15 01:00:00,99,22227415787.98587799,224519351.39379674,37828512.66482003,852832027.08931458,12190319.20140871,80970372.79646191,7057369668.89640045,0.31750743,0.99000000,1.00030222
2026-08-15 02:00:00,98,22240981615.37879181,226948791.99366114,38044845.04635741,857699395.69773960,12517071.67185000,81697526.38168749,7066116745.44589996,0.31770705,0.98000000,0.82425200
2026-08-15 03:00:00,100,22284036958.38205338,222840369.58382052,37425399.61531956,851124880.75097620,11942993.98778485,79416545.16481209,7083402511.45459557,0.31786891,1.00000000,1.10483405
2026-08-15 04:00:00,100,22222396729.78654480,222223967.29786545,37502780.81190838,848996775.93393326,11922502.21688474,78750609.75991398,7060014133.30350018,0.31769814,1.00000000,1.01461904
2026-08-15 05:00:00,98,22216369295.40704727,226697645.87150049,38055270.76151901,857758017.77267706,12143834.60634720,80354399.64099404,7065799297.98510551,0.31804474,0.98000000,0.88967983
2026-08-15 06:00:00,100,22197467867.00125885,221974678.67001259,37361235.46266562,848044652.06603241,11904981.85440000,78861090.67476250,7053788317.31885433,0.31777446,1.00000000,0.67912398
2026-08-15 07:00:00,98,22194457339.79242325,226474054.48767778,37874325.25197013,857427350.75004816,12092260.73172943,80362097.36284588,7058371908.78888035,0.31802408,0.98000000,0.45386613
2026-08-15 08:00:00,100,22197619326.20047760,221976193.26200476,37415070.39012150,848856237.72067726,11903153.14574404,78861319.78338777,7055798060.93173122,0.31786283,1.00000000,0.40043166
2026-08-15 09:00:00,100,22162170981.87683105,221621709.81876832,37382918.05756924,847308195.70989680,11899990.98092626,79665173.71012080,7039624900.82549953,0.31764148,1.00000000,-0.31781861
2026-08-15 10:00:00,100,22194811107.33072281,221948111.07330722,37355022.74070314,848629023.21976829,11915460.96811734,79114433.25536749,7047472503.38309956,0.31752793,1.00000000,-0.36143081
2026-08-15 11:00:00,100,22201639895.67654037,222016398.95676541,37389111.20825000,849025868.94342673,11928218.76160529,78663006.73740001,7049734574.98886871,0.31753216,1.00000000,-0.65980813
2026-08-15 12:00:00,99,22195719625.14500809,224199188.13277787,37681714.64200000,852869761.42368710,12319335.77245000,79608121.73890001,7048341739.20450020,0.31755410,0.99000000,-1.04816616
2026-08-15 13:00:00,100,22221404401.87464142,222214044.01874641,37329428.85901237,849550424.44443703,11916304.64422500,78807649.61322066,7049511160.14239979,0.31723968,1.00000000,-0.84241634
2026-08-15 14:00:00,98,22243998143.23045731,226979572.89010671,38271586.72918317,857971553.70579660,12812563.05161799,80633355.56979093,7048871408.51483631,0.31688869,0.98000000,-0.99225222
2026-08-15 15:00:00,99,22255439865.31926727,224802422.88201281,38280984.98280302,854132773.16864896,12315826.26749708,79415950.44086745,7050284296.92857265,0.31678926,0.99000000,-1.00877917
2026-08-15 16:00:00,98,22247898135.21071625,227019368.72663996,37959987.28511602,858765264.32404554,12151732.32697704,80241974.71625850,7052268232.37195206,0.31698582,0.98000000,-0.94333171
2026-08-15 17:00:00,98,22246852832.92011261,227008702.37673584,37962875.17722213,858812817.30659008,12686831.27637905,80234161.05561011,7052187705.81940174,0.31699709,0.98000000,-0.74808359
2026-08-15 18:00:00,99,22220803824.24206924,224452563.88123304,37784130.87646000,854967158.53701043,11841043.31382634,79402023.58875000,7051831069.12087154,0.31735265,0.99000000,-0.43860281
2026-08-15 19:00:00,98,22226377284.18628311,226799768.20598248,37819287.69008000,857826941.19437134,12037818.37180579,80938452.87423000,7039340891.31501484,0.31671112,0.98000000,-0.04539261
2026-08-15 20:00:00,98,22200154464.43294525,226532188.41258109,37892540.55884457,858296889.46503139,11941143.24857588,80558014.19272935,7041180230.25057220,0.31716807,0.98000000,-0.37908360
2026-08-15 21:00:00,98,22213557596.66462326,226668955.06800637,38385314.43530084,857456323.51649666,11829591.03447651,80805860.95792975,7036125980.35036850,0.31674917,0.98000000,-0.18444113
2026-08-15 22:00:00,99,22223551135.03732681,224480314.49532652,38113280.48940000,853108014.20353019,11871402.16210471,80382825.04132523,7031938611.62699986,0.31641832,0.99000000,-0.02323546
2026-08-15 23:00:00,98,22217967685.26877594,226713955.97213036,38354089.13252145,857313997.72495484,12090081.05575087,80445339.68302131,7033371112.65359974,0.31656231,0.98000000,-0.01176781
2026-08-16 00:00:00,97,22188712991.90468597,228749618.47324419,38989100.80839013,860965566.01945782,12301000.43539458,80753071.23870000,7030357248.76200008,0.31684385,0.97000000,-0.23315861
2026-08-16 01:00:00,97,22180081552.98626328,228660634.56686869,38967082.38592522,860548510.86088634,11687241.18598575,80750873.44859999,7027972442.05458260,0.31685963,0.97000000,-0.21295429
2026-08-16 02:00:00,99,22186598387.10007477,224107054.41515228,38610953.71040000,852068728.55133259,11666378.20038145,80131306.61437431,7026592908.11719990,0.31670438,0.99000000,-0.24451811
2026-08-16 03:00:00,98,22187902190.50519943,226407165.20923674,38852135.34351277,856876746.40902984,11460503.65233661,80710102.82174383,7023940423.13879967,0.31656622,0.98000000,-0.43140643
2026-08-16 04:00:00,100,22239136912.18575287,222391369.12185752,38304603.40021393,848500520.77107072,11775556.20137369,80539964.63598046,7020846317.80596828,0.31569779,1.00000000,0.07533023
2026-08-16 05:00:00,100,22217922480.20137405,222179224.80201375,38300182.72939712,847630126.31590784,11642293.94282213,80460134.90972501,7018905594.83399963,0.31591188,1.00000000,0.00699117
2026-08-16 06:00:00,99,22209363624.08597946,224337006.30389878,38856888.12800453,851509617.52888703,11826969.49914964,81102167.68040000,7017627478.34252644,0.31597607,0.99000000,0.05359060
2026-08-16 07:00:00,97,22197917159.81330872,228844506.80219907,39031214.94820000,859577320.98202038,12029666.73974597,81691654.25040001,7014111865.18192863,0.31598063,0.97000000,0.01558867
2026-08-16 08:00:00,100,22257338632.38256836,222573386.32382569,38499959.43149000,847931715.59216726,11708136.44805278,81683640.54256499,7017997144.88530922,0.31531160,1.00000000,0.26903473
2026-08-16 09:00:00,99,22262755436.31925583,224876317.53857833,38976809.83929562,851934284.71129179,11916666.04333752,82986505.57612000,7021359674.24608326,0.31538592,0.99000000,0.45385650
2026-08-16 10:00:00,98,22229292712.29997635,226829517.47244874,38988974.09979445,854780381.83927929,12134340.39965504,84681392.99245676,7011158910.03580952,0.31540180,0.98000000,0.15535886
2026-08-16 11:00:00,97,22229604739.61332703,229171182.88261163,38776186.28892100,859860519.86119771,11964309.39418130,85845148.89546132,7019022831.62399960,0.31575113,0.97000000,0.12595846
2026-08-16 12:00:00,100,22265027071.15346146,222650270.71153462,38696574.73794545,848074354.35694313,11492999.41367500,83002260.18449418,7025234357.23200035,0.31552777,1.00000000,0.31225591
2026-08-16 13:00:00,100,22258984344.88233185,222589843.44882333,38296979.02594197,848179922.42806375,11528178.92400000,83078184.55966669,7028908151.26026917,0.31577848,1.00000000,0.16911597
2026-08-16 14:00:00,100,22283869904.97946548,222838699.04979464,38159319.07518093,849308660.39720869,11559551.93225000,83192060.61810572,7037281305.54269981,0.31580158,1.00000000,0.17924728
2026-08-16 15:00:00,99,22307091811.83840942,225324159.71553949,38631689.56959998,854280813.07869148,11885013.52075000,84637224.48099449,7040041001.70540047,0.31559654,0.99000000,0.23208684
2026-08-16 16:00:00,100,22338271170.69391251,223382711.70693913,38193325.93225634,851266204.83536768,11650483.51355952,83510467.33580580,7049048826.30099010,0.31555928,1.00000000,0.40620932
2026-08-16 17:00:00,99,22347542041.19574356,225732747.89086610,38595762.37440000,855182404.04502547,11890420.90660819,84886745.59385499,7041436402.13912392,0.31508773,0.99000000,0.45259979
2026-08-16 18:00:00,97,22298743023.09637451,229883948.69171521,39160226.11520000,861596914.26330352,12490773.28400000,87351977.44909000,7031358214.95305252,0.31532532,0.97000000,0.35074878
2026-08-16 19:00:00,96,22277961999.44596481,232062104.16089547,39460450.35257483,865363086.70755911,12161415.28441998,87268584.17374632,7024719078.81260014,0.31532144,0.96000000,0.23208782
2026-08-16 20:00:00,99,22312316384.40887451,225376933.17584720,38593249.37156890,853275380.95639801,11598706.26535207,84343039.06167999,7028326122.50540638,0.31499760,0.99000000,0.50523036
2026-08-16 21:00:00,98,22280194516.03950882,227348923.63305622,39110634.53064024,855648742.25025666,11801041.55616785,85529961.83162154,7012778325.58768845,0.31475391,0.98000000,0.29998310
2026-08-16 22:00:00,97,22143217081.76988602,228280588.47185451,39144060.82326260,853641977.21970069,12601662.55720000,86598535.99344000,6966689222.97447872,0.31461956,0.97000000,-0.36148162
2026-08-16 23:00:00,100,22202359130.13800430,222023591.30138004,38084332.86120000,842946623.07320487,11789818.31728433,82784462.64919999,6970546622.47500038,0.31395522,1.00000000,-0.07025195
2026-08-17 00:00:00,100,22230219658.04239273,222302196.58042392,38160200.26685484,843700462.84277070,11879512.25159713,83208832.02362500,6975665209.08399963,0.31379201,1.00000000,0.18706207
2026-08-17 01:00:00,100,22325571523.78557587,223255715.23785576,38251363.22365034,845682343.52157533,11845287.58979228,84316352.44757169,6994318165.37560749,0.31328731,1.00000000,0.65594876
2026-08-17 02:00:00,100,22404081507.87843323,224040815.07878435,38330222.27927042,849307650.15444016,11887791.33021099,83056590.39645486,7008923070.65896130,0.31284135,1.00000000,0.98024545
2026-08-17 03:00:00,100,22491982887.09589767,224919828.87095898,38554630.74322010,852058388.39323771,12027280.90550744,83812856.21967255,7011758758.49279976,0.31174480,1.00000000,1.37047971
2026-08-17 04:00:00,100,22506945998.77936554,225069459.98779365,38689328.89820971,852997821.99793065,12312157.92384000,83302377.61762500,7013534838.91380024,0.31161646,1.00000000,1.20422428
2026-08-17 05:00:00,100,22537051853.93612671,225370518.53936127,38598538.44133454,853528070.01715839,12287346.11614050,83186725.87725000,7006824512.81910038,0.31090244,1.00000000,1.43636010
2026-08-17 06:00:00,100,22523877509.95026398,225238775.09950265,39001744.80140000,852135656.27190578,12034603.32139312,85131244.79400745,6996925628.15217304,0.31064481,1.00000000,1.41613191
2026-08-17 07:00:00,100,22599702419.09747314,225997024.19097474,39517794.28343940,854118567.13713503,12279804.54953644,85068413.78512393,7009335183.64541626,0.31015166,1.00000000,1.81001333
2026-08-17 08:00:00,100,22570416752.36035919,225704167.52360359,39518595.71795000,852093938.56291103,12212762.40103500,84743493.22256057,6990821655.20916843,0.30973383,1.00000000,1.40662873
2026-08-17 09:00:00,100,22474504996.64289093,224745049.96642891,39636195.60562278,848083012.23080575,12115950.94626982,85261500.96966861,6966957237.44999981,0.30999380,1.00000000,0.95113815
2026-08-17 10:00:00,99,22440590250.97113037,226672628.79768819,39907583.28450000,850124165.84345531,12525036.76754639,84287302.57516113,6947281999.70580006,0.30958553,0.99000000,0.95053649
2026-08-17 11:00:00,100,22548345998.88102722,225483459.98881027,39676523.04343919,849531510.90861118,12420760.90349020,84204858.36816460,6966499631.04413795,0.30895834,1.00000000,1.43385932
2026-08-17 12:00:00,100,22481800448.79036713,224818004.48790368,39322607.93210581,846465167.53713608,12437064.69963800,83441832.24942499,6934473445.83651352,0.30844831,1.00000000,0.97360482
2026-08-17 13:00:00,100,22376277957.89113998,223762779.57891139,39133834.11346474,842049558.09148920,12289047.61858198,83541234.42431186,6881192926.48880005,0.30752178,1.00000000,0.52694953
2026-08-17 14:00:00,100,22546183943.85034943,225461839.43850350,40318467.98040000,841952811.75229454,12607420.66817827,85680773.19185908,6870670546.13899994,0.30473762,1.00000000,1.17714760
2026-08-17 15:00:00,100,22728625434.91094208,227286254.34910941,40492120.07664850,844106072.53345609,12659663.90644809,86615775.58613157,6879051975.93960190,0.30266027,1.00000000,1.88968435
2026-08-17 16:00:00,100,22840262149.20161438,228402621.49201614,39943043.24244926,847655488.78913295,12518593.10178607,86552512.88471928,6896582677.77050018,0.30194849,1.00000000,2.24722394
2026-08-17 17:00:00,100,22811356132.22941971,228113561.32229421,39611262.00683196,845571170.25233054,12588144.00740550,87664009.99947274,6887136033.18719959,0.30191699,1.00000000,2.07545908
2026-08-17 18:00:00,100,22738137089.87081146,227381370.89870811,38702540.66202462,842303000.88043606,12721313.46622500,85967596.79034173,6853945452.76861572,0.30142951,1.00000000,1.97048805
2026-08-17 19:00:00,100,22712098002.10407639,227120980.02104077,38586947.78282805,843320863.45554161,12622631.42853286,85497986.20944849,6860893577.03011513,0.30208101,1.00000000,1.94872405
2026-08-17 20:00:00,100,22640410130.39656830,226404101.30396569,38702461.36090382,841449407.93040705,12630756.39129181,85305532.92914900,6845131764.19067574,0.30234133,1.00000000,1.47046026
2026-08-17 21:00:00,100,22622361147.79971695,226223611.47799718,37066346.64085280,841558485.66075039,12486416.20077971,84738649.24217623,6852566244.67412090,0.30291119,1.00000000,1.53574347
2026-08-17 22:00:00,100,22616578641.87316513,226165786.41873166,37117069.85199520,840946192.38168085,12312038.18361414,85573718.71074432,6847778077.29940033,0.30277692,1.00000000,2.13772713
2026-08-17 23:00:00,100,22621170051.39139175,226211700.51391393,37350971.40049493,841258252.19603407,12092629.95124011,85866337.51105000,6854413381.23149967,0.30300879,1.00000000,1.88633523
2026-08-18 00:00:00,100,22691139801.96426773,226911398.01964268,37070238.94911619,843560014.43667626,11970314.76017842,85892539.44254851,6863100374.01192474,0.30245728,1.00000000,2.07339446
2026-08-18 01:00:00,100,22650846440.97016525,226508464.40970165,37347186.53667755,842027681.45653868,11919371.58923923,86185043.57191500,6855840741.23279953,0.30267481,1.00000000,1.45696121
2026-08-18 02:00:00,100,22443002550.96032715,224430025.50960326,36250547.23694569,838682877.34704220,11765578.03741091,85737516.43404001,6847632167.39999962,0.30511212,1.00000000,0.17372300
2026-08-18 03:00:00,100,22265068046.90289307,222650680.46902892,35665948.79301384,831461895.53448892,11763415.70271266,85302079.81004372,6796877266.45078850,0.30527090,1.00000000,-1.00886988
2026-08-18 04:00:00,100,22298001397.36224747,222980013.97362247,36288920.10247767,833433296.31886423,11764006.54966580,85469495.31082524,6810371875.81959248,0.30542522,1.00000000,-0.92835608
2026-08-18 05:00:00,100,22318746224.47866440,223187462.24478665,35855359.14297366,833483839.94315195,11735662.21403027,86941303.76779251,6804750419.81180000,0.30488946,1.00000000,-0.96865212
2026-08-18 06:00:00,100,22274766299.77259064,222747662.99772590,36096590.56460690,832199265.46193123,11786373.98662193,86376317.22543983,6792629461.76241875,0.30494728,1.00000000,-1.10598724
2026-08-18 07:00:00,100,22354256395.70520782,223542563.95705208,36364405.74074406,833733861.89187253,12296217.89606299,86667335.68530001,6803540383.03470039,0.30435100,1.00000000,-1.08605865
