rank,symbol,base,quote,price,change_24h_pct,high_24h,low_24h,volume_24h,quote_volume_24h,markPrice,lastFundingRate,trades_24h
555,C98USDT,C98,USDT,0.01436000,-0.55400000,0.01455000,0.01416000,60880105.00000000,875308.27333000,0.01436000,0.00010000,18894
556,LINEAUSDT,LINEA,USDT,0.00213300,-0.92900000,0.00216000,0.00210200,408729042.00000000,872977.73024300,0.00213358,0.00005000,17219
557,JELLYJELLYUSDT,JELLYJELLY,USDT,0.05787000,-2.32900000,0.05958000,0.05757000,14907406.00000000,870035.07975000,0.05785361,0.00005000,21689
558,VANAUSDT,VANA,USDT,0.86150000,-0.49700000,0.88550000,0.85760000,997715.26000000,868059.43980400,0.86155000,0.00005000,30323
559,RECALLUSDT,RECALL,USDT,0.04557000,-7.75300000,0.05000000,0.04546000,18184646.00000000,862942.80498000,0.04555037,0.00005000,28180
560,SENTUSDT,SENT,USDT,0.01264000,-1.25000000,0.01288000,0.01260000,67090185.00000000,853718.48923000,0.01264484,-0.00022716,26858
561,VELODROMEUSDT,VELODROME,USDT,0.01694000,0.59400000,0.01731000,0.01660000,50086867.00000000,852979.96969000,0.01694282,0.00005000,19903
562,COLLECTUSDT,COLLECT,USDT,0.05797000,-0.83800000,0.05888000,0.05677000,14649732.00000000,847080.49220000,0.05794000,0.00021837,30523
563,TWTUSDT,TWT,USDT,0.38210000,-2.77400000,0.39670000,0.38080000,2173754.00000000,845664.65340000,0.38210000,0.00001554,22007
564,CTRUSDT,CTR,USDT,0.00858800,-4.23700000,0.00910200,0.00852000,95715794.00000000,843664.36242300,0.00858800,0.00007028,29219
565,STOUSDT,STO,USDT,0.03822000,-1.13800000,0.03887000,0.03774000,21932526.00000000,843100.13696000,0.03822423,0.00005000,27822
566,BLURUSDT,BLUR,USDT,0.01313000,-0.07600000,0.01323000,0.01287000,64312059.00000000,840939.50399000,0.01313494,0.00005000,16145
567,MASKUSDT,MASK,USDT,0.34920000,-0.25700000,0.35510000,0.34260000,2400128.00000000,837730.44190000,0.34920000,0.00005000,19772
568,FUSDT,F,USDT,0.00275500,-1.36100000,0.00282600,0.00273700,300975777.00000000,835587.75453400,0.00275500,0.00005000,23426
569,1MBABYDOGEUSDT,1MBABYDOGE,USDT,0.00032340,-0.55400000,0.00032840,0.00032100,2575615892.00000000,834309.19297200,0.00032340,-0.00006589,15418
570,SPACEUSDT,SPACE,USDT,0.00482300,-2.56600000,0.00496800,0.00480500,170187042.00000000,830245.41643200,0.00482266,0.00005000,25991
571,CGPTUSDT,CGPT,USDT,0.01971000,-3.57100000,0.02046000,0.01912000,41763179.00000000,825125.70153000,0.01971500,0.00005000,23255
572,WOOUSDT,WOO,USDT,0.01044000,-2.24700000,0.01070000,0.01034000,78481692.00000000,823351.36792000,0.01044000,0.00002852,27082
573,CTSIUSDT,CTSI,USDT,0.02450000,-1.84300000,0.02501000,0.02416000,33521057.00000000,821443.74549000,0.02451000,0.00010000,22630
574,YFIUSDT,YFI,USDT,1944.00000000,-0.81600000,1963.00000000,1911.00000000,421.07400000,817657.80000000,1944.00000000,0.00010000,16420
575,SAPIENUSDT,SAPIEN,USDT,0.07627000,-2.30600000,0.07824000,0.07469000,10601603.00000000,814883.18283000,0.07628608,0.00005000,29446
576,SSVUSDT,SSV,USDT,2.15500000,1.17400000,2.18200000,2.10000000,377766.25000000,810240.79386000,2.15550000,0.00010000,19296
577,CELOUSDT,CELO,USDT,0.05939000,-1.36200000,0.06033000,0.05884000,13465243.00000000,802495.07836700,0.05939403,0.00010000,20481
578,BROCCOLIF3BUSDT,BROCCOLIF3B,USDT,0.00666300,-6.68100000,0.00718600,0.00658700,115248201.00000000,791791.38055900,0.00666408,0.00005000,37786
579,HIMSUSDT,HIMS,USDT,28.36000000,-0.21100000,28.67000000,27.55000000,27991.15000000,789472.57610000,28.36000000,0.00000000,8535
580,BXUSDT,BX,USDT,140.70000000,-3.01900000,145.55000000,140.33000000,5510.19000000,789001.60650000,140.70000000,0.00000000,10561
581,INUSDT,IN,USDT,0.03178000,-2.90300000,0.03279000,0.03144000,24542010.00000000,788874.88929000,0.03176603,0.00005000,18433
582,AEVOUSDT,AEVO,USDT,0.02007000,0.55100000,0.02015000,0.01957000,39374419.10000000,785302.00822200,0.02008058,0.00005000,18738
583,IRYSUSDT,IRYS,USDT,0.01528000,-5.73700000,0.01622000,0.01515000,50190085.00000000,781003.46310000,0.01527500,0.00005000,23871
584,FOGOUSDT,FOGO,USDT,0.00845300,-3.18400000,0.00875300,0.00838700,90952613.00000000,779749.32852600,0.00845454,0.00005000,26068
585,LRCXUSDT,LRCX,USDT,344.04000000,3.71400000,344.67000000,330.79000000,2293.79000000,775535.24790000,344.24810936,0.00000000,8409
586,SKRUSDT,SKR,USDT,0.00704400,-0.45200000,0.00716700,0.00692800,109790884.00000000,775271.06573400,0.00704479,0.00005000,24730
587,CRMUSDT,CRM,USDT,190.98000000,-3.19800000,198.49000000,190.34000000,4000.32000000,773517.17570000,190.97009500,0.00000000,9766
588,ACHUSDT,ACH,USDT,0.00416400,-1.14000000,0.00422500,0.00411400,184930770.00000000,773272.96845200,0.00416400,0.00010000,41180
589,PYPLUSDT,PYPL,USDT,60.59000000,-5.03100000,63.97000000,60.24000000,12473.36000000,772347.44780000,60.57049855,0.00000000,8670
590,LAYERUSDT,LAYER,USDT,0.06079000,0.01600000,0.06172000,0.05953000,12673518.80000000,770875.61871300,0.06079000,-0.00001768,18794
591,GEVUSDT,GEV,USDT,1095.29000000,3.02900000,1100.00000000,1058.43000000,711.73000000,765611.18460000,1096.40508129,0.00000000,4400
592,BRETTUSDT,BRETT,USDT,0.00376000,-2.41400000,0.00389100,0.00368200,201833689.00000000,764684.92772400,0.00376000,0.00005000,23613
593,FWDIUSDT,FWDI,USDT,4.27400000,2.37100000,4.33000000,4.11700000,181079.88000000,762441.56970000,4.26952541,0.00012647,13397
594,DISUSDT,DIS,USDT,104.21000000,-2.86200000,108.50000000,102.32000000,7175.52000000,759370.58260000,104.21000000,0.00000000,6586
595,PENGUSDT,PENG,USDT,64.33000000,-1.65100000,66.05000000,63.78000000,11707.80000000,759106.94730000,64.29304643,0.00000000,13889
596,TOSHIUSDT,TOSHI,USDT,0.00009990,-0.39900000,0.00010110,0.00009760,7560910729.00000000,754819.88243030,0.00009998,-0.00016420,12353
597,SKLUSDT,SKL,USDT,0.00336900,-1.60600000,0.00342800,0.00335800,222850534.00000000,753786.86285600,0.00336942,0.00005000,18723
598,FLOCKUSDT,FLOCK,USDT,0.02936000,-0.57600000,0.03018000,0.02931000,25353096.00000000,753727.29115000,0.02936000,0.00005000,17231
599,TUSDT,T,USDT,0.00331100,-1.16400000,0.00335000,0.00327900,225422354.00000000,747904.45633700,0.00331150,0.00005000,22324
600,TTWOUSDT,TTWO,USDT,242.87000000,-2.47400000,250.54000000,242.22000000,2963.14000000,734427.89680000,242.49190107,0.00000000,22286
601,KMNOUSDT,KMNO,USDT,0.01788000,-0.05600000,0.01809000,0.01764000,40904484.00000000,730335.50382000,0.01788000,-0.00030378,17708
602,我踏马来了USDT,我踏马来了,USDT,0.00913700,0.76100000,0.00944500,0.00894000,79249032.00000000,729214.92292300,0.00913907,0.00005000,23855
603,TRUMPUSDC,TRUMP,USDC,1.40300000,-0.91800000,1.41700000,1.38800000,518687.55000000,727942.64566000,1.40353389,-0.00003459,4920
604,HBARUSDC,HBAR,USDC,0.06591000,1.26000000,0.06626000,0.06418000,11119049.00000000,726988.64907000,0.06591193,0.00005000,8811
605,GOATUSDT,GOAT,USDT,0.01283000,-1.91100000,0.01320000,0.01270000,55949431.00000000,724122.08309000,0.01282500,0.00005000,16728
606,NAORISUSDT,NAORIS,USDT,0.03110000,-3.71500000,0.03268000,0.03098000,22344017.00000000,710588.01148000,0.03109500,0.00018262,20548
607,RESOLVUSDT,RESOLV,USDT,0.01702000,-0.87400000,0.01739000,0.01671000,41089411.00000000,702612.88346000,0.01702000,0.00005000,19039
608,SUPERUSDT,SUPER,USDT,0.08710000,0.83400000,0.08770000,0.08401000,8134228.00000000,701450.55017000,0.08710499,0.00005000,20982
609,LQTYUSDT,LQTY,USDT,0.18900000,-3.76800000,0.19650000,0.18760000,3649883.50000000,699740.97788000,0.18905000,0.00010000,19749
610,ALPINEUSDT,ALPINE,USDT,0.31370000,-1.96900000,0.32290000,0.31060000,2206603.20000000,697893.82658000,0.31372993,0.00005000,16641
611,LYNUSDT,LYN,USDT,0.03512000,-2.98300000,0.03654000,0.03481000,19559776.00000000,696961.09070000,0.03512000,0.00005000,20221
612,EWTUSDT,EWT,USDT,108.12000000,1.17000000,109.07000000,106.69000000,6419.28000000,692871.95300000,108.11360729,0.00000000,12201
613,SOFIUSDT,SOFI,USDT,18.22000000,-1.13900000,19.04000000,18.20000000,37249.39000000,690644.89890000,18.22896054,0.00000000,4196
614,MANTAUSDT,MANTA,USDT,0.05676000,-1.25300000,0.05748000,0.05597000,12078724.70000000,686005.65527000,0.05674784,0.00005000,22853
615,DYMUSDT,DYM,USDT,0.01459000,-1.75100000,0.01495000,0.01440000,46409471.30000000,679077.94704900,0.01459779,0.00005000,27723
616,MINAUSDT,MINA,USDT,0.03956000,0.20300000,0.03988000,0.03871000,17188654.00000000,677006.06019000,0.03956000,0.00010000,18017
617,TAIKOUSDT,TAIKO,USDT,0.06977000,-2.59700000,0.07230000,0.06941000,9542655.00000000,675768.76085000,0.06974655,0.00005000,32558
618,SUNUSDT,SUN,USDT,0.01784700,0.17400000,0.01798500,0.01773100,36975354.00000000,660701.60136900,0.01784732,0.00000277,21560
619,BREVUSDT,BREV,USDT,0.06561000,-1.64900000,0.06700000,0.06514000,9946791.00000000,656836.28440000,0.06561500,-0.00006339,20977
620,GDXUSDT,GDX,USDT,92.24000000,0.47900000,93.35000000,90.62000000,7124.28000000,656365.10890000,92.24000000,0.00000000,9143
621,HOTUSDT,HOT,USDT,0.00032800,0.24400000,0.00033250,0.00032470,1992625215.00000000,655647.36914830,0.00032800,0.00010000,13535
622,CHILLGUYUSDT,CHILLGUY,USDT,0.01095000,-1.12000000,0.01140800,0.01081900,59059373.00000000,655228.90462900,0.01094700,0.00005000,21844
623,AUCTIONUSDT,AUCTION,USDT,2.80400000,-1.40600000,2.84600000,2.78000000,232674.08000000,653677.51327000,2.80455714,0.00005000,19613
624,USUALUSDT,USUAL,USDT,0.00890900,0.14600000,0.00898800,0.00871500,73531547.00000000,650907.36848200,0.00890900,0.00005000,28920
625,QTUMUSDT,QTUM,USDT,0.68110000,-0.22000000,0.68830000,0.67270000,954132.90000000,650072.04277000,0.68110000,0.00010000,22446
626,SAFEUSDT,SAFE,USDT,0.08490000,-1.81600000,0.08748000,0.08372000,7457470.00000000,636191.76263000,0.08490000,0.00005000,30120
627,CHRUSDT,CHR,USDT,0.01324000,-1.85300000,0.01358000,0.01313000,47016380.00000000,626693.02904000,0.01324424,0.00010000,26421
628,WIFUSDC,WIF,USDC,0.13820000,0.50900000,0.13870000,0.13420000,4569777.50000000,624536.91885000,0.13827106,0.00005000,7351
629,SONICUSDT,SONIC,USDT,0.01826000,-2.71700000,0.01925000,0.01809000,33522825.50000000,621592.93665900,0.01825045,0.00005000,21090
630,DKNGUSDT,DKNG,USDT,25.45000000,-3.37900000,26.71000000,25.37000000,23680.86000000,619441.22990000,25.47029586,0.00000000,11344
631,REZUSDT,REZ,USDT,0.00270300,-0.84400000,0.00277000,0.00266300,228011777.00000000,617540.10844800,0.00270300,0.00005000,20321
632,AGLDUSDT,AGLD,USDT,0.15470000,-1.52800000,0.15750000,0.15370000,3911654.00000000,609418.54130000,0.15475000,0.00010000,14429
633,SOMIUSDT,SOMI,USDT,0.09100000,-0.87100000,0.09390000,0.08980000,6632231.00000000,607066.79660000,0.09100000,0.00005000,11579
634,TNSRUSDT,TNSR,USDT,0.03167000,-2.04100000,0.03236000,0.03157000,19006129.10000000,606102.68890300,0.03167299,0.00005000,15652
635,PROMPTUSDT,PROMPT,USDT,0.02185000,-3.36100000,0.02266000,0.02174000,27221032.00000000,603090.55858000,0.02184500,0.00005000,19462
636,USTCUSDT,USTC,USDT,0.00489200,0.02000000,0.00495500,0.00479400,122849540.00000000,600670.70656000,0.00489381,0.00005000,18714
637,WMTUSDT,WMT,USDT,114.28000000,-1.25300000,116.32000000,114.14000000,5212.80000000,599514.61710000,114.28000000,0.00000000,5011
638,BANUSDT,BAN,USDT,0.07234000,-1.75200000,0.07379000,0.07188000,8207940.00000000,596247.38755000,0.07231000,0.00005000,18410
639,BANDUSDT,BAND,USDT,0.15140000,-1.30400000,0.15410000,0.14880000,3936124.80000000,595947.11200000,0.15140000,0.00009602,20968
640,ORDERUSDT,ORDER,USDT,0.02864000,-1.34300000,0.02932000,0.02827000,20602812.00000000,592163.07166000,0.02863856,0.00005000,16823
641,ANKRUSDT,ANKR,USDT,0.00336000,-1.00200000,0.00339900,0.00331400,175488816.00000000,590245.24174700,0.00336000,0.00005000,19013
642,ADBEUSDT,ADBE,USDT,253.50000000,-3.77300000,265.44000000,251.43000000,2269.15000000,587607.77960000,253.50000000,0.00000000,7700
643,WENUSDT,WEN,USDT,8.60000000,0.58500000,8.73000000,8.48000000,67846.73000000,585919.20890000,8.60204588,0.00000000,7082
644,UBERUSDT,UBER,USDT,75.54000000,-1.31900000,77.83000000,75.54000000,7639.55000000,585152.43090000,75.54000000,0.00000000,6785
645,HIVEUSDT,HIVE,USDT,0.03882000,-1.09600000,0.03929000,0.03854000,14814471.00000000,576628.83746000,0.03882000,0.00005000,13272
646,GTCUSDT,GTC,USDT,0.08403000,-2.16600000,0.08695000,0.08329000,6750644.20000000,575568.69720500,0.08403000,-0.00008959,20688
647,COSTUSDT,COST,USDT,953.25000000,-0.76600000,963.30000000,950.50000000,599.14000000,573658.88150000,953.12412869,0.00000000,9028
648,GMEUSDT,GME,USDT,18.41000000,-2.07400000,18.89000000,18.39000000,30730.21000000,573363.60100000,18.41000000,0.00000000,6265
649,RIVNUSDT,RIVN,USDT,14.88000000,-3.62700000,15.46000000,14.79000000,37683.04000000,571847.03560000,14.88000000,0.00000000,5592
650,CIENUSDT,CIEN,USDT,456.39000000,6.62800000,459.52000000,427.83000000,1292.95000000,570349.77900000,455.79391997,0.00000000,8420
651,NMRUSDT,NMR,USDT,8.02500000,-0.91400000,8.12800000,7.96300000,69893.40000000,562615.51880000,8.02650000,0.00005000,19063
652,KERNELUSDT,KERNEL,USDT,0.03291000,-1.84900000,0.03368000,0.03285000,16851554.00000000,559658.31443000,0.03291494,0.00005000,16896
653,EWJUSDT,EWJ,USDT,98.25000000,-0.12200000,98.76000000,97.92000000,5579.21000000,548609.72430000,98.24096927,0.00000000,5437
654,WAXPUSDT,WAXP,USDT,0.00359800,-1.61300000,0.00366600,0.00355800,149283994.00000000,540587.86340300,0.00359800,0.00005000,20015
655,MOCAUSDT,MOCA,USDT,0.00730800,-1.40300000,0.00749400,0.00728300,73153954.00000000,539971.81876000,0.00730557,0.00005000,21188
656,JOEUSDT,JOE,USDT,0.02743000,-2.45400000,0.02823000,0.02727000,19350450.00000000,536026.98230000,0.02743133,0.00010000,16772
657,ZMUSDT,ZM,USDT,105.37000000,-1.56000000,107.45000000,104.84000000,5061.74000000,535935.20470000,105.32487055,0.00000000,7827
658,AZTECUSDT,AZTEC,USDT,0.01173000,-0.42400000,0.01179000,0.01147000,45407439.00000000,529418.02433000,0.01172500,0.00005000,13555
659,CLANKERUSDT,CLANKER,USDT,12.58000000,-2.10100000,13.01000000,12.51000000,41075.72000000,522926.92290000,12.57495422,0.00005000,15279
660,RAYSOLUSDT,RAYSOL,USDT,0.61850000,-0.56300000,0.62360000,0.60950000,838468.00000000,517970.18020000,0.61850000,0.00005000,9702
661,PHAROSUSDT,PHAROS,USDT,0.37020000,0.02700000,0.37600000,0.36600000,1391708.00000000,516626.59040000,0.37011407,0.00005000,16401
662,FLUIDUSDT,FLUID,USDT,1.15900000,-2.85000000,1.20900000,1.15400000,435447.10000000,515787.45980000,1.15900000,0.00005000,11697
663,POLYXUSDT,POLYX,USDT,0.02857000,-0.86700000,0.02882000,0.02808000,17962202.00000000,511766.89731000,0.02857000,0.00005000,15054
664,AXLUSDT,AXL,USDT,0.03543000,-0.95100000,0.03589000,0.03486000,14397176.50000000,510582.91642000,0.03543000,0.00005000,16257
665,DEEPUSDT,DEEP,USDT,0.01387000,-0.85800000,0.01407000,0.01358000,36814474.00000000,509550.93578000,0.01387000,0.00005000,10575
666,JPMUSDT,JPM,USDT,363.55000000,0.14900000,366.51000000,360.83000000,1376.29000000,499920.19530000,363.45687002,0.00000000,4977
667,SLPUSDT,SLP,USDT,0.00052380,-1.28200000,0.00053240,0.00051610,947034855.00000000,498052.80913900,0.00052380,0.00005000,22752
668,XVGUSDT,XVG,USDT,0.00202800,-1.55300000,0.00206600,0.00201200,243603885.00000000,497433.04142800,0.00202800,0.00030908,12456
669,CELRUSDT,CELR,USDT,0.00202800,-0.73400000,0.00208100,0.00199700,240557244.00000000,491299.95547300,0.00202828,0.00010000,19426
670,SPELLUSDT,SPELL,USDT,0.00007700,-1.02800000,0.00007880,0.00007630,6334886535.00000000,490470.54449030,0.00007700,0.00010000,31247
671,WETUSDT,WET,USDT,0.07080000,-0.91000000,0.07223000,0.07020000,6872248.00000000,489453.82699000,0.07077100,0.00005000,15805
672,METISUSDT,METIS,USDT,2.35000000,-0.96900000,2.38400000,2.31100000,208038.92000000,488215.15420000,2.35103897,0.00005000,13858
673,VTHOUSDT,VTHO,USDT,0.00031460,-1.00700000,0.00031840,0.00031120,1544671451.00000000,486437.28432740,0.00031470,0.00005000,10057
674,POWRUSDT,POWR,USDT,0.03643000,-0.92500000,0.03688000,0.03611000,13255086.00000000,484128.34269000,0.03643000,0.00005000,16556
675,TURTLEUSDT,TURTLE,USDT,0.04197000,-2.84700000,0.04360000,0.04170000,11246972.00000000,480328.28659000,0.04198929,0.00005000,17844
676,ZKCUSDT,ZKC,USDT,0.03715000,-1.53700000,0.03776000,0.03689000,12853977.00000000,479418.33298000,0.03715000,0.00005000,16024
677,MTLUSDT,MTL,USDT,0.18390000,-0.96900000,0.18600000,0.18170000,2529666.00000000,465828.97940000,0.18386107,0.00010000,12119
678,ARKUSDT,ARK,USDT,0.08770000,-1.57100000,0.08920000,0.08720000,5281559.00000000,465587.60480000,0.08774885,0.00005000,8215
679,FLEXUSDT,FLEX,USDT,131.38000000,3.74300000,131.72000000,126.29000000,3573.63000000,462311.63990000,131.46257167,0.00000000,3517
680,URNMUSDT,URNM,USDT,55.84000000,1.99100000,56.78000000,54.52000000,8270.31000000,460242.44570000,55.84000000,0.00000000,9182
681,LYTEUSDT,LYTE,USDT,28.96000000,2.26000000,29.29000000,28.06000000,15987.10000000,459559.39970000,28.96000000,0.00000000,5165
682,TERUSDT,TER,USDT,442.60000000,5.27300000,442.60000000,419.64000000,1065.22000000,454358.55190000,442.61059926,0.00000000,6119
683,AVAUSDT,AVA,USDT,0.17400000,-1.58400000,0.17720000,0.17250000,2588860.70000000,453203.20928000,0.17404258,0.00005000,14358
684,PANWUSDT,PANW,USDT,375.35000000,-1.55300000,387.31000000,372.50000000,1189.85000000,452030.55620000,374.80227215,0.00000000,3486
685,BEAMXUSDT,BEAMX,USDT,0.00131500,-1.42400000,0.00133400,0.00130300,341428571.00000000,450129.37858200,0.00131500,0.00005000,10290
686,1000000BOBUSDT,1000000BOB,USDT,0.01800000,-5.95600000,0.01918000,0.01784000,24377096.00000000,449388.62742000,0.01800000,0.00005000,15133
687,OGNUSDT,OGN,USDT,0.01637000,0.24500000,0.01657000,0.01611000,27207985.00000000,445425.71221000,0.01637000,-0.00000179,11048
688,GLMUSDT,GLM,USDT,0.08832000,0.03400000,0.08896000,0.08664000,5059468.00000000,445187.10547000,0.08832000,0.00005000,18201
689,ZRXUSDT,ZRX,USDT,0.07540000,-1.05000000,0.07630000,0.07440000,5861120.50000000,442449.70440000,0.07540000,0.00005000,9155
690,PNUTUSDC,PNUT,USDC,0.04082000,0.76500000,0.04194000,0.03982000,10589297.00000000,435266.58752000,0.04082000,0.00005000,6400
691,ALCHUSDT,ALCH,USDT,0.02499000,-1.69200000,0.02576000,0.02471000,17225101.00000000,434747.51796000,0.02500305,0.00005000,16360
692,KLACUSDT,KLAC,USDT,207.45000000,1.83600000,209.58000000,202.82000000,2079.11000000,429398.85140000,207.45000000,0.00000000,6876
693,MEWUSDT,MEW,USDT,0.00031990,-0.68300000,0.00032530,0.00031090,1339292698.00000000,427900.02324970,0.00031990,0.00005000,13288
694,KNCUSDT,KNC,USDT,0.10030000,0.00000000,0.10120000,0.09940000,4243955.00000000,425800.37910000,0.10033125,-0.00037210,12544
695,FLUXUSDT,FLUX,USDT,0.03959000,-1.22300000,0.04035000,0.03920000,10704263.00000000,425742.67525000,0.03959000,0.00005000,20604
696,EBAYUSDT,EBAY,USDT,102.26000000,-2.29300000,104.84000000,102.13000000,4124.12000000,425254.23940000,102.26000000,0.00000000,4551
697,IWMUSDT,IWM,USDT,303.90000000,-0.13800000,306.11000000,303.70000000,1392.43000000,424600.90790000,303.85943153,0.00000000,7913
698,BIOUSDC,BIO,USDC,0.02445000,-0.40700000,0.02484000,0.02390000,17205494.00000000,420902.87461000,0.02445510,0.00005000,4830
699,PUMPBTCUSDT,PUMPBTC,USDT,0.01050000,-2.77800000,0.01100000,0.01048000,38924464.00000000,419017.82754000,0.01050934,0.00005000,17145
700,RPLUSDT,RPL,USDT,1.35900000,-0.87500000,1.38500000,1.34400000,302793.30000000,411906.76500000,1.35944118,0.00005000,9843
701,ASTRUSDT,ASTR,USDT,0.00448200,-0.79700000,0.00452800,0.00443500,91428963.00000000,410044.58699700,0.00448200,0.00008530,14667
702,LGELECTRONICSUSDT,LGELECTRONICS,USDT,162.35000000,2.36400000,163.00000000,157.15000000,2560.29000000,408368.22780000,162.34498595,0.00070534,8661
703,SANTOSUSDT,SANTOS,USDT,0.47120000,0.36200000,0.48170000,0.46090000,847785.50000000,398068.22576000,0.47110000,0.00005000,17376
704,ANIMEUSDT,ANIME,USDT,0.00241500,-1.54900000,0.00246700,0.00238600,163907597.00000000,397406.77508400,0.00241500,-0.00021641,13826
705,OGUSDT,OG,USDT,2.49300000,-1.50100000,2.53100000,2.47000000,157383.90000000,392433.73200000,2.49350000,0.00005000,8939
706,CKBUSDT,CKB,USDT,0.00082120,-1.13200000,0.00083160,0.00081110,474287312.00000000,389880.23554330,0.00082125,-0.00008136,14509
707,1000CHEEMSUSDT,1000CHEEMS,USDT,0.00048270,-0.39200000,0.00048670,0.00047570,806336994.00000000,388714.67418480,0.00048314,0.00005000,34304
708,CVCUSDT,CVC,USDT,0.01686000,-2.26100000,0.01733000,0.01683000,22170968.00000000,377678.81408000,0.01686500,0.00005000,9949
709,NEOUSDC,NEO,USDC,1.67700000,0.41900000,1.69700000,1.64300000,221063.08700000,370683.90400000,1.67770263,-0.00004896,5115
710,SNOWUSDT,SNOW,USDT,333.89000000,1.67500000,334.17000000,322.66000000,1118.02000000,367229.70290000,333.89000000,0.00000000,7226
711,VUSDT,V,USDT,361.07000000,-1.29600000,367.50000000,359.65000000,978.77000000,355675.41130000,361.07000000,0.00000000,5333
712,CTKUSDT,CTK,USDT,0.10910000,-0.27400000,0.11060000,0.10800000,3219107.00000000,352110.04560000,0.10915000,0.00005000,12703
713,TXNUSDT,TXN,USDT,284.93000000,1.04300000,286.77000000,278.33000000,1211.71000000,341958.88670000,284.79798182,0.00000000,5153
714,ETHWUSDT,ETHW,USDT,0.23960000,-0.62200000,0.24440000,0.23840000,1409330.00000000,340393.51910000,0.23953500,0.00005000,14746
715,FRAXUSDT,FRAX,USDT,0.27890000,-2.78800000,0.28750000,0.27850000,1181524.00000000,334892.47140000,0.27890000,0.00005000,15814
716,PAYPUSDT,PAYP,USDT,14.99000000,0.06700000,15.38000000,14.85000000,21998.52000000,332402.65130000,14.99000000,0.00000000,4827
717,TZAUSDT,TZA,USDT,36.94000000,0.98400000,37.03000000,36.24000000,9088.91000000,332181.24150000,36.94000000,0.00000000,4556
718,ASRUSDT,ASR,USDT,0.83500000,-1.88000000,0.85200000,0.83400000,388234.20000000,327185.33170000,0.83449439,0.00005000,7925
719,XBIUSDT,XBI,USDT,159.55000000,2.22300000,160.03000000,155.81000000,2023.71000000,319188.49270000,159.55000000,0.00000000,4144
720,CATUSDT,CAT,USDT,885.94000000,2.36300000,888.99000000,858.00000000,361.42000000,314774.48840000,885.67682888,0.00000000,6027
721,VSTUSDT,VST,USDT,148.06000000,-1.28700000,149.99000000,145.40000000,2070.13000000,305197.34820000,147.93110676,0.00037057,3127
722,XVSUSDT,XVS,USDT,2.70700000,-0.44100000,2.73100000,2.68300000,105091.40000000,284779.84650000,2.70700000,-0.00032750,8831
723,VRTUSDT,VRT,USDT,298.03000000,0.84300000,301.23000000,291.38000000,958.01000000,284008.07070000,297.69447187,0.00000000,2998
724,BNTUSDT,BNT,USDT,0.26660000,0.33900000,0.27070000,0.26330000,1064228.00000000,283296.37800000,0.26670483,-0.00020716,11200
725,SMHUSDT,SMH,USDT,597.03000000,1.34600000,601.05000000,588.16000000,474.73000000,282662.84360000,597.37789639,0.00000000,3575
726,TMFUSDT,TMF,USDT,29.96000000,-2.15500000,30.81000000,29.93000000,8747.63000000,264172.77760000,29.96000000,0.00051619,4417
727,HDUSDT,HD,USDT,336.72000000,-0.38500000,340.53000000,333.48000000,774.08000000,260989.61660000,336.66733684,0.00000000,4359
728,NAVERUSDT,NAVER,USDT,162.59000000,-0.52600000,163.97000000,160.64000000,1582.40000000,256736.82680000,162.59000000,0.00000000,5900
729,KOUSDT,KO,USDT,87.08000000,-0.40000000,88.18000000,87.06000000,2860.77000000,250665.94960000,87.08000000,0.00000000,2847
730,HANMIUSDT,HANMI,USDT,163.53000000,-1.47000000,168.77000000,162.04000000,1498.59000000,248729.56390000,163.53000000,0.00000000,7263
731,NETUSDT,NET,USDT,308.08000000,-1.72900000,314.16000000,303.46000000,805.32000000,248684.48640000,308.08000000,0.00000000,2535
732,XLEUSDT,XLE,USDT,62.65000000,0.51300000,63.06000000,61.78000000,3863.81000000,240725.08570000,62.65000000,0.00000000,3281
733,KUAISHOUUSDT,KUAISHOU,USDT,5.12000000,-0.96700000,5.24000000,5.10000000,44933.76000000,231365.38570000,5.12000000,0.00000000,3581
734,EWZUSDT,EWZ,USDT,33.96000000,0.44400000,34.26000000,33.75000000,6657.96000000,226477.80270000,33.95369306,0.00000000,3115
735,DATAIPUSDC,DATAIP,USDC,0.17850000,-5.20400000,0.18940000,0.17750000,996576.00000000,181618.55380000,0.17855865,0.00000963,4790
736,MEITUANUSDT,MEITUAN,USDT,11.34000000,1.34000000,11.38000000,11.08000000,14690.21000000,165221.67150000,11.33934093,0.00000000,3694
737,ALLUSDT,ALL,USDT,0.48200000,-0.98600000,0.48810000,0.48040000,330721.00000000,160058.88530000,0.48214848,-0.00042936,3966
738,GSUSDT,GS,USDT,1049.64000000,1.23600000,1055.05000000,1035.00000000,150.35000000,157169.80790000,1049.64000000,0.00000000,1876
739,SHOPUSDT,SHOP,USDT,149.36000000,-0.76400000,151.79000000,147.35000000,806.71000000,121172.11790000,149.17954438,0.00000000,1421
740,BITOUSDT,BITO,USDT,8.70000000,0.81100000,8.71000000,8.49000000,8054.38000000,69374.26170000,8.70000000,0.00000000,1311
741,TBTUSDT,TBT,USDT,39.18000000,2.72700000,39.18000000,38.14000000,1251.93000000,48414.09920000,39.17481475,0.00000000,1327
742,ETHBTC,ET,HBTC,0.02966000,-0.59700000,0.03002400,0.02966000,1901.36000000,56.80953100,0.02966035,0.00000000,5252
