date,symbol,volume,rank
2023-10-04 00:00:00+00:00,BCH,180040550.38000000,13
2023-10-04 00:00:00+00:00,ARB,163616705.66999999,14
2023-10-04 00:00:00+00:00,DOGE,141610437.24000001,15
2023-10-04 00:00:00+00:00,ADA,138128623.33000001,16
2023-10-04 00:00:00+00:00,DAI,105687444.40000001,17
2023-10-04 00:00:00+00:00,ETC,96136568.73999999,18
2023-10-04 00:00:00+00:00,XLM,88962628.06999999,19
2023-10-04 00:00:00+00:00,SHIB,84374231.04000001,20
2023-10-04 00:00:00+00:00,ATOM,76002370.12000000,21
2023-10-04 00:00:00+00:00,SUI,73353527.48999999,22
2023-10-04 00:00:00+00:00,WLD,73225886.48000000,23
2023-10-04 00:00:00+00:00,DOT,73143922.05000000,24
2023-10-04 00:00:00+00:00,UNI,71006353.23999999,25
2023-10-04 00:00:00+00:00,FIL,68746969.80000000,26
2023-10-04 00:00:00+00:00,XMR,59400400.10000000,27
2023-10-04 00:00:00+00:00,AAVE,57185099.74000000,28
2023-10-04 00:00:00+00:00,HBAR,51614130.44000000,29
2023-10-04 00:00:00+00:00,NEAR,48500100.67000000,30
2023-10-04 00:00:00+00:00,PEPE,43318574.76000000,31
2023-10-04 00:00:00+00:00,ZEC,40237126.31000000,32
2023-10-04 00:00:00+00:00,MNT,38232891.48000000,33
2023-10-04 00:00:00+00:00,JST,33834063.24000000,34
2023-10-04 00:00:00+00:00,ALGO,30018545.87000000,35
2023-10-04 00:00:00+00:00,RENDER,28076314.33000000,36
2023-10-04 00:00:00+00:00,USDD,27066055.85000000,37
2023-10-04 00:00:00+00:00,ICP,20746081.88000000,38
2023-10-04 00:00:00+00:00,QNT,17121986.53000000,39
2023-10-04 00:00:00+00:00,CAKE,15506451.24000000,40
2023-10-04 00:00:00+00:00,BGB,15490750.37000000,41
2023-10-04 00:00:00+00:00,GRAM,14036947.50000000,42
2023-10-04 00:00:00+00:00,KAS,9015115.16000000,43
2023-10-04 00:00:00+00:00,PAXG,5821398.23000000,44
2023-10-04 00:00:00+00:00,FLR,5162109.44000000,45
2023-10-04 00:00:00+00:00,CRO,4776468.14000000,46
2023-10-04 00:00:00+00:00,PYUSD,3510592.40000000,47
2023-10-04 00:00:00+00:00,XDC,3015032.86000000,48
2023-10-04 00:00:00+00:00,NEXO,2023743.14000000,49
2023-10-04 00:00:00+00:00,EURC,1723250.30000000,50
2023-10-04 00:00:00+00:00,OKB,1283998.51000000,51
2023-10-04 00:00:00+00:00,KCS,789797.89000000,52
2023-10-04 00:00:00+00:00,GT,778302.97000000,53
2023-10-04 00:00:00+00:00,LEO,660983.03000000,54
2023-10-04 00:00:00+00:00,TAO,589231.75000000,55
2023-10-05 00:00:00+00:00,USDT,18816329984.97999954,1
2023-10-05 00:00:00+00:00,BTC,11877253669.95000076,2
2023-10-05 00:00:00+00:00,ETH,5403759057.34000015,3
2023-10-05 00:00:00+00:00,USDC,2671315260.76000023,4
2023-10-05 00:00:00+00:00,XRP,823945281.63999999,5
2023-10-05 00:00:00+00:00,TUSD,371080589.75000000,6
2023-10-05 00:00:00+00:00,SOL,361288780.76999998,7
2023-10-05 00:00:00+00:00,BNB,351872669.70999998,8
2023-10-05 00:00:00+00:00,LTC,202994978.21000001,9
2023-10-05 00:00:00+00:00,LINK,201986078.72999999,10
2023-10-05 00:00:00+00:00,AVAX,182074688.33000001,11
2023-10-05 00:00:00+00:00,TRX,164533913.65000001,12
2023-10-05 00:00:00+00:00,BCH,160136435.27000001,13
2023-10-05 00:00:00+00:00,AAVE,121768894.95999999,14
2023-10-05 00:00:00+00:00,ARB,119742906.29000001,15
2023-10-05 00:00:00+00:00,DOGE,114148165.59000000,16
2023-10-05 00:00:00+00:00,ADA,103200693.11000000,17
2023-10-05 00:00:00+00:00,ETC,87112236.15000001,18
2023-10-05 00:00:00+00:00,DAI,79046375.88000000,19
2023-10-05 00:00:00+00:00,SUI,71182100.39000000,20
2023-10-05 00:00:00+00:00,FIL,64216143.24000000,21
2023-10-05 00:00:00+00:00,WLD,63853045.76000000,22
2023-10-05 00:00:00+00:00,SHIB,62700709.82000000,23
2023-10-05 00:00:00+00:00,UNI,61482801.83000000,24
2023-10-05 00:00:00+00:00,ATOM,60787805.29000000,25
2023-10-05 00:00:00+00:00,DOT,56530005.95000000,26
2023-10-05 00:00:00+00:00,XMR,55704971.78000000,27
2023-10-05 00:00:00+00:00,PEPE,45712630.84000000,28
2023-10-05 00:00:00+00:00,XLM,43138023.15000000,29
2023-10-05 00:00:00+00:00,NEAR,42219229.80000000,30
2023-10-05 00:00:00+00:00,HBAR,40345634.61000000,31
2023-10-05 00:00:00+00:00,ZEC,39176879.92000000,32
2023-10-05 00:00:00+00:00,RENDER,31623238.27000000,33
2023-10-05 00:00:00+00:00,MNT,30627785.64000000,34
2023-10-05 00:00:00+00:00,JST,29417277.03000000,35
2023-10-05 00:00:00+00:00,USDD,27532131.17000000,36
2023-10-05 00:00:00+00:00,PAXG,22980947.17000000,37
2023-10-05 00:00:00+00:00,GRAM,22634401.68000000,38
2023-10-05 00:00:00+00:00,ALGO,21504984.05000000,39
2023-10-05 00:00:00+00:00,BGB,13973349.61000000,40
2023-10-05 00:00:00+00:00,ICP,13508498.45000000,41
2023-10-05 00:00:00+00:00,KAS,13046686.65000000,42
2023-10-05 00:00:00+00:00,CAKE,12975595.57000000,43
2023-10-05 00:00:00+00:00,QNT,11227596.50000000,44
2023-10-05 00:00:00+00:00,CRO,6585513.02000000,45
2023-10-05 00:00:00+00:00,PYUSD,6008780.34000000,46
2023-10-05 00:00:00+00:00,FLR,2538394.30000000,47
2023-10-05 00:00:00+00:00,NEXO,2426167.42000000,48
2023-10-05 00:00:00+00:00,XDC,2273525.08000000,49
2023-10-05 00:00:00+00:00,EURC,1267427.24000000,50
2023-10-05 00:00:00+00:00,OKB,1166623.66000000,51
2023-10-05 00:00:00+00:00,GT,728202.18000000,52
2023-10-05 00:00:00+00:00,KCS,683350.13000000,53
2023-10-05 00:00:00+00:00,TAO,664825.07000000,54
2023-10-05 00:00:00+00:00,LEO,488277.71000000,55
2023-10-06 00:00:00+00:00,USDT,19152176768.04000092,1
2023-10-06 00:00:00+00:00,BTC,13492391598.96999931,2
2023-10-06 00:00:00+00:00,ETH,4941208729.21000004,3
2023-10-06 00:00:00+00:00,USDC,2590803812.80000019,4
2023-10-06 00:00:00+00:00,XRP,684500789.75999999,5
2023-10-06 00:00:00+00:00,SOL,402665505.67000002,6
2023-10-06 00:00:00+00:00,BNB,271152975.41000003,7
2023-10-06 00:00:00+00:00,TRX,237318251.28000000,8
2023-10-06 00:00:00+00:00,TUSD,223416899.00999999,9
2023-10-06 00:00:00+00:00,AVAX,183799430.66000000,10
2023-10-06 00:00:00+00:00,LTC,178382571.43000001,11
2023-10-06 00:00:00+00:00,LINK,172180523.59000000,12
2023-10-06 00:00:00+00:00,BCH,130776609.56000000,13
2023-10-06 00:00:00+00:00,ARB,117360719.62000000,14
2023-10-06 00:00:00+00:00,DOGE,109783884.06999999,15
2023-10-06 00:00:00+00:00,ADA,93706349.88000000,16
2023-10-06 00:00:00+00:00,WLD,79705552.68000001,17
2023-10-06 00:00:00+00:00,ETC,79309320.01000001,18
2023-10-06 00:00:00+00:00,AAVE,69346699.88000000,19
2023-10-06 00:00:00+00:00,SHIB,63282137.65000000,20
2023-10-06 00:00:00+00:00,DAI,60841695.62000000,21
2023-10-06 00:00:00+00:00,FIL,56804330.08000000,22
2023-10-06 00:00:00+00:00,SUI,55999777.47000000,23
2023-10-06 00:00:00+00:00,ATOM,55611602.09000000,24
2023-10-06 00:00:00+00:00,DOT,52328321.31000000,25
2023-10-06 00:00:00+00:00,UNI,50501461.30000000,26
2023-10-06 00:00:00+00:00,XMR,49535003.90000000,27
2023-10-06 00:00:00+00:00,HBAR,44671344.32000000,28
2023-10-06 00:00:00+00:00,PEPE,43521325.60000000,29
2023-10-06 00:00:00+00:00,ZEC,40797786.32000000,30
2023-10-06 00:00:00+00:00,XLM,38742768.43000000,31
2023-10-06 00:00:00+00:00,RENDER,38313715.12000000,32
2023-10-06 00:00:00+00:00,NEAR,34704566.23000000,33
2023-10-06 00:00:00+00:00,JST,34317059.63000000,34
2023-10-06 00:00:00+00:00,USDD,26807095.15000000,35
2023-10-06 00:00:00+00:00,MNT,26139577.95000000,36
2023-10-06 00:00:00+00:00,ALGO,21796909.40000000,37
2023-10-06 00:00:00+00:00,BGB,16027040.52000000,38
2023-10-06 00:00:00+00:00,GRAM,14956438.36000000,39
2023-10-06 00:00:00+00:00,ICP,12856432.74000000,40
2023-10-06 00:00:00+00:00,CAKE,11631816.86000000,41
2023-10-06 00:00:00+00:00,KAS,10652277.73000000,42
2023-10-06 00:00:00+00:00,QNT,9565795.59000000,43
2023-10-06 00:00:00+00:00,PAXG,4660860.09000000,44
2023-10-06 00:00:00+00:00,CRO,4018534.88000000,45
2023-10-06 00:00:00+00:00,PYUSD,3195243.68000000,46
2023-10-06 00:00:00+00:00,FLR,2613313.09000000,47
2023-10-06 00:00:00+00:00,NEXO,2334352.01000000,48
2023-10-06 00:00:00+00:00,XDC,2243376.68000000,49
2023-10-06 00:00:00+00:00,EURC,1904441.50000000,50
2023-10-06 00:00:00+00:00,OKB,1132956.72000000,51
2023-10-06 00:00:00+00:00,TAO,954202.57000000,52
2023-10-06 00:00:00+00:00,GT,905322.94000000,53
2023-10-06 00:00:00+00:00,KCS,632007.80000000,54
2023-10-06 00:00:00+00:00,LEO,440895.96000000,55
2023-10-07 00:00:00+00:00,USDT,11006329207.88999939,1
2023-10-07 00:00:00+00:00,BTC,6553044316.47999954,2
2023-10-07 00:00:00+00:00,ETH,2578994987.75000000,3
2023-10-07 00:00:00+00:00,USDC,1179571042.35999990,4
2023-10-07 00:00:00+00:00,XRP,321512118.08999997,5
2023-10-07 00:00:00+00:00,AVAX,302644507.93000001,6
2023-10-07 00:00:00+00:00,SOL,278403509.00000000,7
2023-10-07 00:00:00+00:00,BNB,211771782.30000001,8
2023-10-07 00:00:00+00:00,LTC,146532235.05000001,9
2023-10-07 00:00:00+00:00,LINK,139264475.68000001,10
2023-10-07 00:00:00+00:00,TRX,137050861.90000001,11
2023-10-07 00:00:00+00:00,BCH,119032840.22000000,12
2023-10-07 00:00:00+00:00,ADA,116821694.44000000,13
2023-10-07 00:00:00+00:00,DOGE,97620505.19000000,14
2023-10-07 00:00:00+00:00,TUSD,84427048.20999999,15
2023-10-07 00:00:00+00:00,ARB,83279702.53000000,16
2023-10-07 00:00:00+00:00,ETC,61436403.11000000,17
2023-10-07 00:00:00+00:00,XMR,61159795.91000000,18
2023-10-07 00:00:00+00:00,AAVE,61147973.45000000,19
2023-10-07 00:00:00+00:00,SUI,60864170.05000000,20
2023-10-07 00:00:00+00:00,WLD,60212095.07000000,21
2023-10-07 00:00:00+00:00,FIL,55368026.55000000,22
2023-10-07 00:00:00+00:00,SHIB,47618660.13000000,23
2023-10-07 00:00:00+00:00,DAI,47390140.68000000,24
2023-10-07 00:00:00+00:00,ATOM,45668673.49000000,25
2023-10-07 00:00:00+00:00,RENDER,43021510.00000000,26
2023-10-07 00:00:00+00:00,DOT,40367505.42000000,27
2023-10-07 00:00:00+00:00,ZEC,36002104.49000000,28
2023-10-07 00:00:00+00:00,UNI,33583614.51000000,29
2023-10-07 00:00:00+00:00,XLM,31098527.37000000,30
2023-10-07 00:00:00+00:00,PEPE,30877371.61000000,31
2023-10-07 00:00:00+00:00,HBAR,29979604.08000000,32
2023-10-07 00:00:00+00:00,NEAR,28008577.96000000,33
2023-10-07 00:00:00+00:00,JST,25804340.93000000,34
2023-10-07 00:00:00+00:00,USDD,22368445.85000000,35
2023-10-07 00:00:00+00:00,MNT,19515704.12000000,36
2023-10-07 00:00:00+00:00,GRAM,19222518.61000000,37
2023-10-07 00:00:00+00:00,ALGO,18386418.26000000,38
2023-10-07 00:00:00+00:00,BGB,15146194.90000000,39
2023-10-07 00:00:00+00:00,ICP,11247112.56000000,40
2023-10-07 00:00:00+00:00,KAS,10881061.39000000,41
2023-10-07 00:00:00+00:00,QNT,7202242.05000000,42
2023-10-07 00:00:00+00:00,CAKE,6736244.09000000,43
2023-10-07 00:00:00+00:00,XDC,5076189.42000000,44
2023-10-07 00:00:00+00:00,PAXG,3604026.35000000,45
2023-10-07 00:00:00+00:00,CRO,2622035.02000000,46
2023-10-07 00:00:00+00:00,NEXO,2098655.36000000,47
2023-10-07 00:00:00+00:00,FLR,1725059.17000000,48
2023-10-07 00:00:00+00:00,PYUSD,1640024.86000000,49
2023-10-07 00:00:00+00:00,OKB,1088588.45000000,50
2023-10-07 00:00:00+00:00,EURC,913451.77000000,51
2023-10-07 00:00:00+00:00,TAO,611029.04000000,52
2023-10-07 00:00:00+00:00,KCS,525786.96000000,53
2023-10-07 00:00:00+00:00,LEO,449356.40000000,54
2023-10-07 00:00:00+00:00,GT,448107.94000000,55
2023-10-08 00:00:00+00:00,USDT,12488411033.70999908,1
2023-10-08 00:00:00+00:00,BTC,7916875289.67000008,2
2023-10-08 00:00:00+00:00,ETH,3315554175.07000017,3
2023-10-08 00:00:00+00:00,USDC,1621879275.39000010,4
2023-10-08 00:00:00+00:00,XRP,356449311.39999998,5
2023-10-08 00:00:00+00:00,BNB,267193040.72999999,6
2023-10-08 00:00:00+00:00,LINK,236631639.81999999,7
2023-10-08 00:00:00+00:00,SOL,190670413.77000001,8
2023-10-08 00:00:00+00:00,LTC,179284708.77000001,9
2023-10-08 00:00:00+00:00,AVAX,123132510.34999999,10
2023-10-08 00:00:00+00:00,TUSD,110996096.61000000,11
2023-10-08 00:00:00+00:00,BCH,106051162.93000001,12
2023-10-08 00:00:00+00:00,TRX,102573431.34999999,13
2023-10-08 00:00:00+00:00,DOGE,92483679.25000000,14
2023-10-08 00:00:00+00:00,ARB,89419327.58000000,15
2023-10-08 00:00:00+00:00,ADA,77624838.19000000,16
2023-10-08 00:00:00+00:00,DAI,65534540.96000000,17
2023-10-08 00:00:00+00:00,XMR,59858985.37000000,18
2023-10-08 00:00:00+00:00,SHIB,54891353.35000000,19
2023-10-08 00:00:00+00:00,ETC,52286968.77000000,20
2023-10-08 00:00:00+00:00,FIL,52232359.73000000,21
2023-10-08 00:00:00+00:00,DOT,50702115.09000000,22
2023-10-08 00:00:00+00:00,AAVE,45061712.58000000,23
2023-10-08 00:00:00+00:00,WLD,45047761.79000000,24
2023-10-08 00:00:00+00:00,ATOM,44138092.42000000,25
2023-10-08 00:00:00+00:00,ZEC,36018186.46000000,26
2023-10-08 00:00:00+00:00,PEPE,33587094.99000000,27
2023-10-08 00:00:00+00:00,XLM,33199891.94000000,28
2023-10-08 00:00:00+00:00,UNI,30004614.56000000,29
2023-10-08 00:00:00+00:00,ALGO,29526268.73000000,30
2023-10-08 00:00:00+00:00,MNT,28286717.34000000,31
2023-10-08 00:00:00+00:00,SUI,27489695.23000000,32
2023-10-08 00:00:00+00:00,RENDER,27031729.00000000,33
2023-10-08 00:00:00+00:00,NEAR,26223889.79000000,34
2023-10-08 00:00:00+00:00,HBAR,21705640.55000000,35
2023-10-08 00:00:00+00:00,USDD,18647899.94000000,36
2023-10-08 00:00:00+00:00,JST,16483278.98000000,37
2023-10-08 00:00:00+00:00,BGB,15634440.62000000,38
2023-10-08 00:00:00+00:00,GRAM,14458640.10000000,39
2023-10-08 00:00:00+00:00,CAKE,12942002.51000000,40
2023-10-08 00:00:00+00:00,ICP,12072425.41000000,41
2023-10-08 00:00:00+00:00,KAS,9434946.05000000,42
2023-10-08 00:00:00+00:00,PAXG,7560620.42000000,43
2023-10-08 00:00:00+00:00,QNT,6463374.17000000,44
2023-10-08 00:00:00+00:00,XDC,4566975.60000000,45
2023-10-08 00:00:00+00:00,CRO,3798688.23000000,46
2023-10-08 00:00:00+00:00,NEXO,2602493.51000000,47
2023-10-08 00:00:00+00:00,FLR,2575716.59000000,48
2023-10-08 00:00:00+00:00,PYUSD,1981616.69000000,49
2023-10-08 00:00:00+00:00,EURC,1121000.87000000,50
2023-10-08 00:00:00+00:00,OKB,789257.33000000,51
2023-10-08 00:00:00+00:00,LEO,771152.47000000,52
2023-10-08 00:00:00+00:00,TAO,639026.72000000,53
2023-10-08 00:00:00+00:00,KCS,507572.41000000,54
2023-10-08 00:00:00+00:00,GT,456776.40000000,55
2023-10-09 00:00:00+00:00,USDT,20684218429.06000137,1
2023-10-09 00:00:00+00:00,BTC,12007668568.18000031,2
2023-10-09 00:00:00+00:00,ETH,7020801715.53999996,3
2023-10-09 00:00:00+00:00,USDC,2797548386.48000002,4
2023-10-09 00:00:00+00:00,XRP,989847649.00999999,5
2023-10-09 00:00:00+00:00,BNB,416312027.05000001,6
2023-10-09 00:00:00+00:00,SOL,356967743.04000002,7
2023-10-09 00:00:00+00:00,LINK,259756652.24000001,8
2023-10-09 00:00:00+00:00,DOGE,241183527.90000001,9
2023-10-09 00:00:00+00:00,LTC,235298990.03000000,10
2023-10-09 00:00:00+00:00,BCH,183099156.69999999,11
2023-10-09 00:00:00+00:00,TUSD,180212453.91000000,12
2023-10-09 00:00:00+00:00,TRX,165266429.87000000,13
2023-10-09 00:00:00+00:00,AVAX,158064218.22999999,14
2023-10-09 00:00:00+00:00,ADA,134553475.94000000,15
2023-10-09 00:00:00+00:00,ARB,134268749.88999999,16
2023-10-09 00:00:00+00:00,SHIB,115006539.09000000,17
2023-10-09 00:00:00+00:00,DOT,111810839.93000001,18
2023-10-09 00:00:00+00:00,DAI,99621217.81000000,19
2023-10-09 00:00:00+00:00,ETC,83609009.58000000,20
2023-10-09 00:00:00+00:00,FIL,82710101.84000000,21
2023-10-09 00:00:00+00:00,ATOM,73432130.73000000,22
2023-10-09 00:00:00+00:00,XLM,71482942.63000000,23
2023-10-09 00:00:00+00:00,WLD,68926375.47000000,24
2023-10-09 00:00:00+00:00,UNI,62967694.54000000,25
2023-10-09 00:00:00+00:00,XMR,61203299.60000000,26
2023-10-09 00:00:00+00:00,AAVE,56778474.54000000,27
2023-10-09 00:00:00+00:00,SUI,55357239.99000000,28
2023-10-09 00:00:00+00:00,PEPE,48277618.00000000,29
2023-10-09 00:00:00+00:00,NEAR,43103659.87000000,30
2023-10-09 00:00:00+00:00,RENDER,42218437.74000000,31
2023-10-09 00:00:00+00:00,ZEC,39613346.78000000,32
2023-10-09 00:00:00+00:00,HBAR,39208645.84000000,33
2023-10-09 00:00:00+00:00,MNT,36219506.62000000,34
2023-10-09 00:00:00+00:00,ALGO,35429405.99000000,35
2023-10-09 00:00:00+00:00,GRAM,21735747.92000000,36
2023-10-09 00:00:00+00:00,ICP,21020961.51000000,37
2023-10-09 00:00:00+00:00,USDD,19648665.69000000,38
2023-10-09 00:00:00+00:00,JST,19288666.98000000,39
2023-10-09 00:00:00+00:00,CAKE,17168028.92000000,40
2023-10-09 00:00:00+00:00,KAS,15939875.53000000,41
2023-10-09 00:00:00+00:00,BGB,15892147.63000000,42
2023-10-09 00:00:00+00:00,QNT,15614632.77000000,43
2023-10-09 00:00:00+00:00,PAXG,9745462.45000000,44
2023-10-09 00:00:00+00:00,XDC,6072945.00000000,45
2023-10-09 00:00:00+00:00,FLR,5499777.11000000,46
2023-10-09 00:00:00+00:00,CRO,5332472.45000000,47
2023-10-09 00:00:00+00:00,NEXO,3664477.42000000,48
2023-10-09 00:00:00+00:00,PYUSD,3197354.78000000,49
2023-10-09 00:00:00+00:00,EURC,1867418.08000000,50
2023-10-09 00:00:00+00:00,OKB,1802043.77000000,51
2023-10-09 00:00:00+00:00,TAO,938755.91000000,52
2023-10-09 00:00:00+00:00,GT,754928.47000000,53
2023-10-09 00:00:00+00:00,KCS,748722.15000000,54
2023-10-09 00:00:00+00:00,LEO,667574.62000000,55
2023-10-10 00:00:00+00:00,USDT,17384784047.06000137,1
2023-10-10 00:00:00+00:00,BTC,9973350678.17000008,2
2023-10-10 00:00:00+00:00,ETH,5254966125.17000008,3
2023-10-10 00:00:00+00:00,USDC,2402546704.25000000,4
2023-10-10 00:00:00+00:00,XRP,670612868.88999999,5
2023-10-10 00:00:00+00:00,BNB,441959353.47000003,6
2023-10-10 00:00:00+00:00,TUSD,395384726.69000000,7
2023-10-10 00:00:00+00:00,SOL,241087145.63000000,8
2023-10-10 00:00:00+00:00,ATOM,212816483.77000001,9
2023-10-10 00:00:00+00:00,LINK,178412539.53999999,10
2023-10-10 00:00:00+00:00,LTC,164326149.41000000,11
2023-10-10 00:00:00+00:00,BCH,148956796.91999999,12
2023-10-10 00:00:00+00:00,TRX,133973983.45000000,13
2023-10-10 00:00:00+00:00,AVAX,129362925.31999999,14
2023-10-10 00:00:00+00:00,DOGE,123311323.09000000,15
2023-10-10 00:00:00+00:00,ADA,110183512.75000000,16
2023-10-10 00:00:00+00:00,DAI,96131022.78000000,17
2023-10-10 00:00:00+00:00,ARB,81311198.44000000,18
2023-10-10 00:00:00+00:00,DOT,73969885.26000001,19
2023-10-10 00:00:00+00:00,SHIB,67206129.16000000,20
2023-10-10 00:00:00+00:00,ETC,57250182.70000000,21
2023-10-10 00:00:00+00:00,XMR,54504811.11000000,22
2023-10-10 00:00:00+00:00,FIL,51179887.77000000,23
2023-10-10 00:00:00+00:00,XLM,47600914.76000000,24
2023-10-10 00:00:00+00:00,UNI,44488458.46000000,25
2023-10-10 00:00:00+00:00,AAVE,41417271.57000000,26
2023-10-10 00:00:00+00:00,WLD,36602228.48000000,27
2023-10-10 00:00:00+00:00,ZEC,33929445.60000000,28
2023-10-10 00:00:00+00:00,PEPE,33585476.37000000,29
2023-10-10 00:00:00+00:00,RENDER,33126932.10000000,30
2023-10-10 00:00:00+00:00,HBAR,31792870.75000000,31
2023-10-10 00:00:00+00:00,ALGO,27939803.53000000,32
2023-10-10 00:00:00+00:00,NEAR,27898719.50000000,33
2023-10-10 00:00:00+00:00,SUI,27318713.23000000,34
2023-10-10 00:00:00+00:00,MNT,23010145.91000000,35
2023-10-10 00:00:00+00:00,KAS,22078808.44000000,36
2023-10-10 00:00:00+00:00,GRAM,20828014.21000000,37
2023-10-10 00:00:00+00:00,JST,19235511.34000000,38
2023-10-10 00:00:00+00:00,USDD,17304555.47000000,39
2023-10-10 00:00:00+00:00,BGB,15296969.27000000,40
2023-10-10 00:00:00+00:00,CAKE,14726561.14000000,41
2023-10-10 00:00:00+00:00,QNT,13911080.09000000,42
2023-10-10 00:00:00+00:00,ICP,13750071.97000000,43
2023-10-10 00:00:00+00:00,CRO,8126325.23000000,44
2023-10-10 00:00:00+00:00,XDC,7595395.47000000,45
2023-10-10 00:00:00+00:00,PAXG,3984501.07000000,46
2023-10-10 00:00:00+00:00,FLR,2794002.01000000,47
2023-10-10 00:00:00+00:00,OKB,2459283.44000000,48
2023-10-10 00:00:00+00:00,PYUSD,2332177.74000000,49
2023-10-10 00:00:00+00:00,NEXO,2109030.12000000,50
2023-10-10 00:00:00+00:00,EURC,1240837.51000000,51
2023-10-10 00:00:00+00:00,TAO,677063.77000000,52
2023-10-10 00:00:00+00:00,GT,578755.83000000,53
2023-10-10 00:00:00+00:00,KCS,563683.73000000,54
2023-10-10 00:00:00+00:00,LEO,488428.79000000,55
2023-10-11 00:00:00+00:00,USDT,19945698427.29999924,1
2023-10-11 00:00:00+00:00,BTC,13648094333.05999947,2
2023-10-11 00:00:00+00:00,ETH,5416504273.18000031,3
2023-10-11 00:00:00+00:00,USDC,2952223563.28999996,4
2023-10-11 00:00:00+00:00,XRP,794253916.88999999,5
2023-10-11 00:00:00+00:00,BNB,323117664.62000000,6
2023-10-11 00:00:00+00:00,SOL,278925381.19000000,7
2023-10-11 00:00:00+00:00,TUSD,244404736.75999999,8
2023-10-11 00:00:00+00:00,LINK,205922749.69999999,9
2023-10-11 00:00:00+00:00,LTC,186389593.91000000,10
2023-10-11 00:00:00+00:00,TRX,170578363.88000000,11
2023-10-11 00:00:00+00:00,BCH,150057572.59999999,12
2023-10-11 00:00:00+00:00,DOGE,146066510.84000000,13
2023-10-11 00:00:00+00:00,DAI,128669498.62000000,14
2023-10-11 00:00:00+00:00,AVAX,114999356.70000000,15
2023-10-11 00:00:00+00:00,ADA,113880689.66000000,16
2023-10-11 00:00:00+00:00,ARB,94492016.34000000,17
2023-10-11 00:00:00+00:00,PEPE,91661744.70999999,18
2023-10-11 00:00:00+00:00,ATOM,84642537.66000000,19
2023-10-11 00:00:00+00:00,SHIB,80925709.15000001,20
2023-10-11 00:00:00+00:00,DOT,76263822.70000000,21
2023-10-11 00:00:00+00:00,ETC,62288479.61000000,22
2023-10-11 00:00:00+00:00,WLD,61477462.35000000,23
2023-10-11 00:00:00+00:00,XMR,61162382.88000000,24
2023-10-11 00:00:00+00:00,XLM,52987221.29000000,25
2023-10-11 00:00:00+00:00,FIL,52548547.95000000,26
2023-10-11 00:00:00+00:00,RENDER,45134641.79000000,27
2023-10-11 00:00:00+00:00,UNI,44212049.08000000,28
2023-10-11 00:00:00+00:00,SUI,40173852.15000000,29
2023-10-11 00:00:00+00:00,AAVE,37202468.90000000,30
2023-10-11 00:00:00+00:00,ZEC,37053732.66000000,31
2023-10-11 00:00:00+00:00,NEAR,35760230.49000000,32
2023-10-11 00:00:00+00:00,HBAR,31232538.02000000,33
2023-10-11 00:00:00+00:00,MNT,24977945.48000000,34
2023-10-11 00:00:00+00:00,ALGO,24518123.53000000,35
2023-10-11 00:00:00+00:00,CAKE,18930692.48000000,36
2023-10-11 00:00:00+00:00,KAS,17540390.41000000,37
2023-10-11 00:00:00+00:00,BGB,17296456.22000000,38
2023-10-11 00:00:00+00:00,USDD,17083503.93000000,39
2023-10-11 00:00:00+00:00,JST,16746486.01000000,40
2023-10-11 00:00:00+00:00,GRAM,16454610.79000000,41
2023-10-11 00:00:00+00:00,ICP,16012867.87000000,42
2023-10-11 00:00:00+00:00,QNT,9938504.54000000,43
2023-10-11 00:00:00+00:00,XDC,8511788.75000000,44
2023-10-11 00:00:00+00:00,CRO,5856543.82000000,45
2023-10-11 00:00:00+00:00,NEXO,5829755.30000000,46
2023-10-11 00:00:00+00:00,PAXG,5449608.20000000,47
2023-10-11 00:00:00+00:00,FLR,4523128.65000000,48
2023-10-11 00:00:00+00:00,PYUSD,3569273.95000000,49
2023-10-11 00:00:00+00:00,EURC,2268241.94000000,50
2023-10-11 00:00:00+00:00,OKB,1665476.76000000,51
2023-10-11 00:00:00+00:00,GT,869639.10000000,52
2023-10-11 00:00:00+00:00,KCS,629380.27000000,53
2023-10-11 00:00:00+00:00,TAO,500209.48000000,54
2023-10-11 00:00:00+00:00,LEO,479521.10000000,55
2023-10-12 00:00:00+00:00,USDT,16234691730.84000015,1
2023-10-12 00:00:00+00:00,BTC,9392909295.17000008,2
2023-10-12 00:00:00+00:00,ETH,5003930676.86999989,3
2023-10-12 00:00:00+00:00,USDC,2354134009.69999981,4
2023-10-12 00:00:00+00:00,XRP,812745906.91999996,5
2023-10-12 00:00:00+00:00,BNB,302337005.92000002,6
2023-10-12 00:00:00+00:00,SOL,283320977.01999998,7
2023-10-12 00:00:00+00:00,LINK,181954738.02000001,8
2023-10-12 00:00:00+00:00,LTC,171888212.87000000,9
2023-10-12 00:00:00+00:00,TUSD,146551308.47999999,10
2023-10-12 00:00:00+00:00,TRX,144336436.96000001,11
2023-10-12 00:00:00+00:00,ARB,122235508.20000000,12
2023-10-12 00:00:00+00:00,BCH,119489032.39000000,13
2023-10-12 00:00:00+00:00,AVAX,118916951.63000000,14
2023-10-12 00:00:00+00:00,DOGE,116644184.81999999,15
2023-10-12 00:00:00+00:00,DAI,112538697.14000000,16
2023-10-12 00:00:00+00:00,ADA,92208448.44000000,17
2023-10-12 00:00:00+00:00,DOT,76835166.91000000,18
2023-10-12 00:00:00+00:00,ATOM,73664182.01000001,19
